Date,semiconductor_shipments,industrial_production,global_trade_volume,crude_oil_prices,interest_rate,gdp_growth,m2_money_supply,personal_computing_sales,consumer_sentiment
2023-01-14,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-15,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-21,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-22,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-28,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-29,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-02-04,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-05,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-11,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-12,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-18,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-19,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-25,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-02-26,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-03-04,103.1531,102.2805,11263.243289,69.46,4.57,2.8,21221.2,99.223,70.5
2023-03-05,103.1531,102.2805,11263.243289,69.46,4.57,2.8,21221.2,99.223,70.5
2023-03-11,103.1531,102.2805,11263.243289,69.46,4.57,2.8,21221.2,99.223,70.5
2023-03-12,103.1531,102.2805,11263.243289,69.46,4.57,2.8,21221.2,99.223,70.5
2023-03-18,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-03-19,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2023-03-25,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-03-26,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-02,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-08,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-09,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-15,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-16,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-22,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-23,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-29,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-04-30,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2023-05-06,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-07,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-13,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-14,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-20,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-21,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-27,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-05-28,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-03,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-04,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-10,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-11,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-17,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-18,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-06-24,103.1531,102.2805,11263.243289,69.46,5.07,2.8,21221.2,99.223,70.5
2023-06-25,103.1531,102.2805,11263.243289,69.46,5.07,2.8,21221.2,99.223,70.5
2023-07-02,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-08,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-09,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-15,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-16,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-22,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-23,103.1531,102.2805,11263.243289,69.46,5.08,2.8,21221.2,99.223,70.5
2023-07-29,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-07-30,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-05,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-06,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-12,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-13,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-19,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-20,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-26,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-08-27,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-02,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-03,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-09,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-10,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-16,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-17,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-23,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-24,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-09-30,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-07,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-08,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-14,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-15,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-21,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-22,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-28,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-10-29,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-04,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-05,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-11,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-12,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-18,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-19,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-25,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-11-26,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-02,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-03,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-09,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-10,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-16,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-17,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-23,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-24,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-30,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2023-12-31,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-06,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-07,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-13,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-14,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-20,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-21,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-27,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-01-28,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-03,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-04,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-10,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-11,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-17,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-18,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-24,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-02-25,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-02,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-03,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-09,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-10,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-16,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-17,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-23,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-24,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-30,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-03-31,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-06,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-07,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-13,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-14,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-20,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-21,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-27,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-04-28,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-04,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-05,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-11,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-12,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-18,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-19,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-25,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-05-26,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-02,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-08,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-09,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-15,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-16,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-22,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-23,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-29,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-06-30,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-06,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-07,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-13,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-14,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-20,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-21,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-27,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-07-28,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-03,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-04,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-10,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-11,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-17,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-18,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-24,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-25,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-08-31,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-09-07,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-09-08,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-09-14,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-09-15,103.1531,102.2805,11263.243289,69.46,5.33,2.8,21221.2,99.223,70.5
2024-09-21,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-09-22,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-09-28,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-09-29,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-05,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-06,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-12,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-13,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-19,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-20,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-26,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-10-27,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-11-02,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-11-03,103.1531,102.2805,11263.243289,69.46,4.83,2.8,21221.2,99.223,70.5
2024-11-09,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-10,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-16,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-17,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-19,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-20,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2024-11-21,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
