level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,business_investment_mom,software_spending_mom,corporate_earnings_mom,consumer_sentiment_mom,m2_money_supply_mom,industrial_production_mom,daily_sentiment_score
535,535,2024-04-17,275.4580993652344,-0.003936863427558747,275.4581077797533,291.076220703125,298.8632476806641,288.0786504823516,0.028527383413877092,28.4039584986577,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,7.142857142857142
536,536,2024-04-18,271.07183837890625,-0.01605165558824311,271.64002415507207,288.8611541748047,297.81806131998695,284.98650282717966,0.027223422602127286,26.48662212294461,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,16.666666666666664
537,537,2024-04-19,269.5266418457031,-0.005716629986180542,278.51851344349797,285.7169921875,296.76617024739585,282.1756190123657,0.02454574977487066,24.56523129797496,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,15.0
538,538,2024-04-22,272.9559020996094,0.012643009333407979,274.0923713582553,282.93369750976564,295.7336751302083,280.49930684641,0.025509399707941104,26.556841602304885,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,12.5
539,539,2024-04-23,275.81695556640625,0.01042718986344199,277.1328428981744,280.3727111816406,294.7726552327474,279.64797025004566,0.02606668073891699,28.90855823765581,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,0.0
540,540,2024-04-24,275.3284912109375,-0.0017725429329677879,270.75282001642023,278.0370208740234,293.7747772216797,278.86261042475326,0.02616243937325756,34.08966213755778,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,-7.142857142857142
541,541,2024-04-25,272.28802490234375,-0.011104477174231013,274.14219450852727,275.4441345214844,292.7267242431641,277.6672312388606,0.026069861523949325,22.1705784458303,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,33.33333333333333
542,542,2024-04-26,273.4344177246094,0.004201383043930536,274.0325585297313,273.4473815917969,291.76207478841144,276.897628781724,0.026246796637911296,23.945979946238054,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,11.11111111111111
543,543,2024-04-29,274.8798828125,0.005272408306432579,273.65373767845745,273.7304931640625,291.14434102376305,276.5307658782287,0.01056333243821361,25.098131493911723,0.0,-0.10000000000000009,0.0,1.2271869100062949,0.588921941484366,0.0,3.2509752925877766,0.48646565841441447,-0.20257635064689916,22.727272727272727
544,544,2024-04-30,268.1011047363281,-0.02497004662704459,268.1808554636581,272.8861358642578,290.0952891031901,274.9981002160649,0.011896123686291778,23.33096674068034,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,28.57142857142857
545,545,2024-05-01,267.8518981933594,-0.0009299567669792332,269.586449034033,272.1255157470703,289.00669453938804,273.6987907573912,0.011910636580530987,23.420538897906013,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,16.666666666666664
546,546,2024-05-02,271.2811584472656,0.012721559029923052,275.9565433834516,272.1464477539063,287.87855834960936,273.2592212464592,0.011828870484188389,30.15555701567068,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,49.99999999999999
547,547,2024-05-03,272.806396484375,0.005606605108483234,275.3085878297849,272.47442321777345,286.72450256347656,273.17688947153476,0.011754356721136108,51.05497281190666,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,5.555555555555555
548,548,2024-05-06,274.770263671875,0.00717297047415919,274.73036242703955,272.655859375,285.65651245117186,273.4665938715966,0.01128090802478575,47.341740669758465,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,8.333333333333332
549,549,2024-05-07,276.3153991699219,0.0056076201983835386,274.86993911536285,272.70570373535156,284.6968485514323,273.9845584712921,0.010914375241641414,51.26691885982714,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,37.5
550,550,2024-05-08,278.0998229980469,0.006437160880659551,271.32103392080575,272.9828369140625,283.80430806477864,274.7327883852475,0.011058947755189515,61.2511810923602,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,12.5
551,551,2024-05-09,274.3116760253906,-0.013715161107806377,275.2387775145897,273.18520202636716,282.93336690266926,274.65622250163716,0.011401982825014229,57.14714189079545,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,-14.285714285714285
552,552,2024-05-10,275.8070068359375,0.005436406869814665,276.2755687483022,273.4224609375,282.11891581217446,274.86545601696446,0.011450222344144901,54.51964746507886,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,37.5
553,553,2024-05-13,276.65435791015625,0.003067551118487105,276.0960890462569,273.59990844726565,281.29682108561195,275.1907109066357,0.011376894560500136,51.41800284840805,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,5.555555555555555
554,554,2024-05-14,275.93658447265625,-0.002597848738098061,278.8674088868417,274.3834564208984,280.3929819742838,275.3263242822758,0.0072211565464859375,51.021770700009846,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,25.0
555,555,2024-05-15,286.6430969238281,0.038066804252647204,288.5172584486129,276.2625762939453,279.8214375813802,277.38391930801254,0.01308422600825958,69.17953832466343,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,18.75
556,556,2024-05-16,283.7920227050781,-0.009996221696752293,286.14467890361874,277.51366271972654,279.50708821614586,278.54902901656993,0.013885720614568184,63.23568868104064,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,0.0
557,557,2024-05-17,284.7191162109375,0.003261481663977059,285.10789085663316,278.70493469238284,278.9654500325521,279.67086305190946,0.013884919111397385,62.7420866840665,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,45.45454545454545
558,558,2024-05-20,286.174560546875,0.005098839060335652,285.8954560853802,279.8453643798828,278.4783070882161,280.85335350553953,0.013852257148669864,77.14885061212365,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,35.714285714285715
559,559,2024-05-21,282.8749084472656,-0.011597195890795815,282.5259981116743,280.5013153076172,277.8599100748698,281.22090894948974,0.014683121898671513,70.67217729879361,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,33.33333333333333
560,560,2024-05-22,282.9347229003906,0.00021142960470761868,285.7857686746102,280.98480529785155,277.3348876953125,281.53251148601714,0.014622249790224138,67.67466660742156,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,16.666666666666664
561,561,2024-05-23,277.7010803222656,-0.01867092535289319,270.08490015905346,281.32374572753906,276.6510274251302,280.8358876380623,0.0152731323449357,56.67300451415613,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,10.0
562,562,2024-05-24,271.440673828125,-0.022801681661571357,272.2481311980712,280.8871124267578,275.9189849853516,279.1276669453464,0.016929247882779434,45.936730018084795,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,0.0
563,563,2024-05-28,268.9883117675781,-0.009075674913358764,267.1640322662555,280.1205078125,275.8169698079427,277.28414782211576,0.01699297685133016,41.252080461009754,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,13.333333333333334
564,564,2024-05-29,270.7727355957031,0.006611927028554423,222.70314242229853,279.6041229248047,275.62457173665365,276.1002546900407,0.017253337501718185,41.252080461009754,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,75.0
565,565,2024-05-30,217.3299560546875,-0.21986312149610623,218.42654128466643,272.6728088378906,273.6869669596354,265.4147458472492,0.06826622945542325,18.87389872890185,0.0,0.10000000000000009,1.4,-2.858655982684577,0.45370488219393934,3.4529235993521867,-2.7707808564231717,0.08723577625462386,-0.1578250190697128,5.0
566,566,2024-05-31,233.70872497558594,0.07265884142044547,233.88816591168805,267.6644790649414,272.44152984619143,259.65001477967405,0.07528821172237771,30.220151528121477,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,10.714285714285714
567,567,2024-06-03,235.88192749023438,0.009255797652835242,234.98472893236183,262.78076019287107,271.3200393676758,255.32854436341228,0.07551236199937472,31.078840771659486,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,26.923076923076927
568,568,2024-06-04,234.12741088867188,-0.0074659144319056065,234.90498253934118,257.57604522705077,270.02575632731117,251.47379282255037,0.07517397553592453,30.782638652958497,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,25.0
569,569,2024-06-05,235.79220581054688,0.007085475164898265,239.13177074435052,252.8677749633789,268.6915980021159,248.62259518400427,0.07563876360259926,24.50775867186175,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,12.5
570,570,2024-06-06,242.00277709960938,0.025998268390658285,241.5741100653919,248.7745803833008,267.5807408650716,247.41899189593244,0.07676753569189437,29.733137810814796,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,7.6923076923076925
571,571,2024-06-07,241.09561157226562,-0.003755618378732154,241.0357852454323,245.1140335083008,266.540993754069,246.26928638253847,0.07684667236557569,28.839472472684378,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,30.0
572,572,2024-06-10,241.08563232421875,-4.139210379760612e-05,240.40776441030414,242.07852935791016,265.4627009073893,245.32680382648033,0.07689850638736184,27.817570894939763,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,19.444444444444443
573,573,2024-06-11,240.23829650878906,-0.00352085836585411,239.80963053150882,239.20352783203126,264.3079813639323,244.40162067780918,0.07694089812494564,28.50538743616194,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,28.57142857142857
574,574,2024-06-12,235.06448364257812,-0.021771457877841113,234.78535909410422,235.63270263671876,263.2067606608073,242.70395939867626,0.07672980092225964,27.050286496144253,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,32.608695652173914
575,575,2024-06-13,228.3155975341797,-0.02913100343837331,228.6346198287031,236.73126678466798,261.88888397216795,240.08789360513143,0.028387745189993072,26.66291142046225,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,38.095238095238095
576,576,2024-06-14,231.21653747558594,0.01262579156933179,229.56168952157955,236.48204803466797,260.5533966064453,238.47491976339586,0.016208896629964685,30.36880562240873,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,20.0
577,577,2024-06-17,229.7610626220703,-0.006314752342668236,229.7610760691987,235.86996154785157,259.1185521443685,236.89058210133666,0.015850450309748795,30.667213532184235,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,32.5
578,578,2024-06-18,231.08692932128906,0.00575404636920657,232.12368170774147,235.56591339111327,257.662440999349,235.83537250496437,0.015953187870454827,30.3524125178338,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,12.5
579,579,2024-06-20,241.04576110839844,0.04219283844320849,239.8196084458628,236.09126892089844,256.4867863972982,236.7827158874069,0.02105310211491531,70.61880055240337,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,17.857142857142858
580,580,2024-06-21,244.29559326171875,0.01339214429281419,242.4314365952393,236.32055053710937,255.35997873942057,238.14869359182723,0.01981078122241849,61.927196451035854,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,28.125
581,581,2024-06-24,239.1915740966797,-0.02111414376863666,241.02581650709482,236.1301467895508,254.1893086751302,238.3383082290731,0.020993415107724137,53.49767999584602,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,17.64705882352941
582,582,2024-06-25,241.00587463378906,0.007556513159656423,240.7168033756298,236.1221710205078,253.0292709350586,238.8233203026578,0.02116046128773566,57.26008106143255,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,19.23076923076923
583,583,2024-06-26,242.3915557861328,0.0057331084552109035,244.23578965332828,236.33749694824218,251.88717753092448,239.47209039056233,0.021193308666380865,57.00676577885192,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,31.81818181818182
584,584,2024-06-27,252.06130981445312,0.03911793311241025,252.70925805490148,238.03717956542968,251.0913350423177,241.76103937672428,0.022654916731010742,59.94872271630755,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,30.0
585,585,2024-06-28,256.29803466796875,0.016668614413425764,257.3447634965441,240.8354232788086,250.0798329671224,244.4041294296778,0.018853815326635142,64.1072912294891,0.0,0.10000000000000009,0.0,-0.36977339527828335,0.4561275368367701,0.0,-10.492227979274627,0.37497844951439596,0.608557516452235,42.857142857142854
586,586,2024-07-01,255.4108123779297,-0.003467687471971218,254.25444094118936,243.25485076904297,249.1337926228841,246.40534451117813,0.0194308791177934,63.08028194328532,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,50.0
587,587,2024-07-02,255.39088439941406,-7.802628163318165e-05,256.1784295159145,245.81783294677734,248.15618489583332,248.03907903631193,0.018944767139834888,64.04805287400549,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,66.66666666666666
588,588,2024-07-03,260.13604736328125,0.018409501757951405,261.9005138992165,248.72274475097657,247.2882344563802,250.2385278230336,0.019009489059591198,73.4302185635881,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,49.99999999999999
589,589,2024-07-05,262.3690490722656,0.00854734362943848,260.56470134235514,250.85507354736328,246.60470581054688,252.44407714107575,0.015736241147809783,84.75782575041389,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,16.666666666666664
590,590,2024-07-08,256.56719970703125,-0.022361479422113785,255.68858374410087,252.08223419189454,245.72578837076824,253.1937357894313,0.018341364843230408,74.42841645177236,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,6.25
591,591,2024-07-09,252.03431701660156,-0.01782536058283359,250.80624071500876,253.36650848388672,244.87022959391277,252.98293237618952,0.01784584615821587,70.26128549576785,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,25.0
592,592,2024-07-10,252.19406127929688,0.0006336187129315672,252.20405520255602,254.4853271484375,244.22867584228516,252.8395012676636,0.017879815045644697,69.61668198721016,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,50.0
593,593,2024-07-11,250.7263641357422,-0.005836713865971735,251.22559209814912,255.31880798339844,243.61994425455728,252.45529451640513,0.018165916705872684,60.68315275156502,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,36.36363636363637
594,594,2024-07-12,253.57191467285156,0.011285308147839615,255.6186888234813,255.4698684692383,243.0465835571289,252.65831636303176,0.013653963232476274,60.32916983400486,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,16.666666666666664
595,595,2024-07-15,252.46365356445312,-0.004380177797300732,253.382204193846,255.08643035888673,244.21770680745442,252.62292312692654,0.012472495522873488,66.22195796907866,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,26.923076923076923
596,596,2024-07-16,255.62867736816406,0.012458620411159466,253.60185882443548,255.10821685791015,244.94837188720703,253.16942389806061,0.013190524928308066,67.30161779297853,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,25.0
597,597,2024-07-17,250.8262176513672,-0.018965573100690417,251.74478070844384,254.65175018310546,245.44651489257814,252.74338639866178,0.014503422197730403,59.23329326706252,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,42.857142857142854
598,598,2024-07-18,246.96229553222656,-0.015524664076498138,248.26024201618733,253.334375,245.8743443806966,251.69227896840084,0.013155886042069902,43.60535852542957,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,11.538461538461538
599,599,2024-07-19,247.24185180664062,0.0011313393695177748,248.36008510882607,251.8216552734375,246.25599924723306,250.88311039353533,0.012487053700243746,37.39123858212246,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,35.71428571428571
600,600,2024-07-22,253.68173217773438,0.025713443728365922,256.1877983915003,251.53310852050782,246.64529774983723,251.39195071793515,0.014546289509687373,47.91500839943403,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,12.5
601,601,2024-07-23,255.65863037109375,0.007762621090926369,253.23244480490166,251.89553985595703,247.13073170979817,252.16771065487308,0.013495974711388373,50.30830759564352,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,41.66666666666666
602,602,2024-07-24,249.3884735107422,-0.024831264197176326,254.34069603936734,251.61498107910157,247.4074930826823,251.6623948104856,0.015858165789044164,38.04413914943412,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,50.0
603,603,2024-07-25,256.1178894042969,0.026626028664621222,257.76532575273177,252.15413360595704,247.9368128458659,252.4724847366331,0.01796744135541695,43.678456051817165,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,4.166666666666666
604,604,2024-07-26,262.2981872558594,0.023844131926504232,262.2981989752607,253.02676086425782,248.8446029663086,254.25897610376515,0.019082956540102853,55.75149198283185,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,7.142857142857142
605,605,2024-07-29,258.1846618652344,-0.015806903328514053,259.21304921832365,253.59886169433594,249.84023844401042,254.97273715130498,0.019923107257713433,56.22474429637683,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,12.5
606,606,2024-07-30,257.52569580078125,-0.002555567920232219,255.8083811201828,253.78856353759767,250.7172103881836,255.43691145120974,0.01963112571688532,55.34214665577283,0.0,0.09999999999999964,0.0,-22.820708031975634,0.445153392439801,0.0,-1.3024602026049048,0.2891290345666597,0.2885034623328675,16.666666666666664
607,607,2024-07-31,258.3943176269531,0.003367276416138055,259.4926048316485,254.54537353515624,251.6716522216797,255.97462166498127,0.018370192785158154,57.7764290761232,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,50.0
608,608,2024-08-01,252.663330078125,-0.022428889667362176,247.4015897899058,255.1154769897461,252.3908655802409,255.3725686491892,0.019251252549328496,49.129507679541874,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,28.57142857142857
609,609,2024-08-02,243.58758544921875,-0.03658131970656928,231.9558448559484,254.75005035400392,252.47559305826823,253.22984443101274,0.02285782718021879,42.622391529109045,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,-16.666666666666664
610,610,2024-08-05,238.63534545898438,-0.020539936114765976,240.7120929109921,253.24541168212892,252.28691813151042,250.5762991633712,0.02137325946125193,36.28301689257848,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,11.11111111111111
611,611,2024-08-06,238.04627990722656,-0.0024715274106131757,242.22972102595904,251.4841766357422,252.24874165852864,248.2981138440722,0.02087415033372602,38.93114719087284,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,14.285714285714285
612,612,2024-08-07,239.6637420654297,0.006771758032107304,242.85873451903103,250.51170349121094,252.20400390625,246.72822806613718,0.020281664451154265,43.42269043777959,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,42.857142857142854
613,613,2024-08-08,248.72950744628906,0.03712912432795749,248.31015701169966,249.77286529541016,252.41526896158854,247.0920970443466,0.022221761617192273,51.157365913766476,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,20.0
614,614,2024-08-09,252.1341552734375,0.013595317533484577,252.2040631552992,248.75646209716797,252.41769714355468,248.0088349041813,0.02105560378728228,48.73633758931557,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,50.0
615,615,2024-08-12,250.91607666015625,-0.004842780766379173,252.6034295955534,248.02960357666015,252.23829854329426,248.53742431435853,0.02065128750671513,46.078912256691915,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,40.0
616,616,2024-08-13,254.200927734375,0.013006481085770903,254.9896821593617,247.69712677001954,252.19796905517578,249.56715220890698,0.021253968618914786,54.185494750962334,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,50.0
617,617,2024-08-14,254.9197998046875,0.0028239767472376404,257.49573277945734,247.34967498779298,252.18226623535156,250.54036086268525,0.02124140462538341,48.83633455611228,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,33.33333333333333
618,618,2024-08-15,262.3780822753906,0.028837540547624385,261.3397089216701,248.32115020751954,252.2570007324219,252.69267384681348,0.02176977082183087,50.075719669471205,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,75.0
619,619,2024-08-16,262.4978942871094,0.00045653456873533663,262.68759491093164,250.2121810913086,252.26129557291668,254.47544119959454,0.016702175408739164,54.422612725994895,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,10.0
620,620,2024-08-19,264.9640197753906,0.00935098209944033,264.53470638798353,252.8450485229492,252.54118957519532,256.3824554861029,0.013498565203696241,57.35440191757146,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,35.0
621,621,2024-08-20,261.4295654296875,-0.013429143372564857,260.69074969123596,255.18337707519532,252.85436452229817,257.30011183948193,0.015024006738957662,52.85072659004271,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,33.33333333333333
622,622,2024-08-21,260.6807556152344,-0.0028683988716039794,261.0901041567706,257.28507843017576,253.1372543334961,257.9147743441642,0.015510644682484514,58.307487885736975,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,83.33333333333331
623,623,2024-08-22,258.1846618652344,-0.009621427528405084,261.57932255281645,258.2305938720703,253.3858642578125,257.96384480254056,0.012678180404684476,67.51317377371865,0.0,0.20000000000000018,-0.20000000000000018,42.025277435265096,0.3929534291095882,-0.013019022096361077,-2.639296187683282,0.09181688003387922,-0.7152622854309953,49.99999999999999
