time_published,ticker_sentiment_score,ticker_sentiment_label
20230428T171200,0.066605,Neutral
20230428T193000,0.071758,Neutral
20230501T120200,0.228333,Somewhat-Bullish
20230502T110000,0.029966,Neutral
20230502T110045,-0.098997,Neutral
20230502T113000,-0.169486,Somewhat-Bearish
20230503T102007,0.07042,Neutral
20230503T103000,0.053412,Neutral
20230503T123600,0.693705,Bullish
20230503T154600,0.0,Neutral
20230503T191627,0.375938,Bullish
20230504T103900,0.51181,Bullish
20230504T113000,0.070367,Neutral
20230504T125000,0.091344,Neutral
20230504T160300,0.191405,Somewhat-Bullish
20230504T172355,-0.145033,Neutral
20230504T175024,-0.078038,Neutral
20230504T192700,-0.039639,Neutral
20230505T122700,0.137782,Neutral
20230505T131500,0.272985,Somewhat-Bullish
20230505T143022,0.386944,Bullish
20230508T204616,0.303176,Somewhat-Bullish
20230509T093055,0.444403,Bullish
20230512T110000,0.107697,Neutral
20230512T123000,-0.157838,Somewhat-Bearish
20230512T151124,0.194412,Somewhat-Bullish
20230515T102009,0.072354,Neutral
20230515T114500,0.029736,Neutral
20230515T171545,0.155473,Somewhat-Bullish
20230515T205722,0.297777,Somewhat-Bullish
20230518T154500,0.053555,Neutral
20230518T154500,0.056512,Neutral
20230519T090000,0.0,Neutral
20230519T090000,0.0,Neutral
20230519T102008,0.06132,Neutral
20230519T144617,0.344161,Somewhat-Bullish
20230519T174200,-0.306968,Somewhat-Bearish
20230519T231500,0.137715,Neutral
20230521T181700,0.037357,Neutral
20230521T181707,0.037274,Neutral
20230521T181800,0.02922,Neutral
20230521T181851,0.028366,Neutral
20230522T155054,-0.104184,Neutral
20230522T213303,0.386944,Bullish
20230523T102005,0.060317,Neutral
20230523T102005,0.060317,Neutral
20230523T102008,0.068619,Neutral
20230523T143104,0.086737,Neutral
20230524T202600,0.093205,Neutral
20230525T103800,0.0,Neutral
20230525T201926,0.179594,Somewhat-Bullish
20230525T210004,0.034726,Neutral
20230525T210500,0.048733,Neutral
20230526T102005,0.070514,Neutral
20230526T104022,0.163141,Somewhat-Bullish
20230526T150400,0.0,Neutral
20230529T150000,0.002652,Neutral
20230530T183059,0.090916,Neutral
20230605T190133,0.308927,Somewhat-Bullish
20230605T190500,-0.178347,Somewhat-Bearish
20230606T070000,0.201379,Somewhat-Bullish
20230607T102006,0.061867,Neutral
20230607T140042,0.386944,Bullish
20230608T153000,0.0,Neutral
20230612T150000,0.053018,Neutral
20230612T152355,0.16252,Somewhat-Bullish
20230614T140000,-0.04725,Neutral
20230614T191432,0.172124,Somewhat-Bullish
20230615T140000,0.212308,Somewhat-Bullish
20230619T200000,0.074709,Neutral
20230621T122200,0.130467,Neutral
20230622T170933,0.174042,Somewhat-Bullish
20230622T213159,0.386944,Bullish
20230623T081243,0.461679,Bullish
20230626T210100,0.037756,Neutral
20230627T140000,0.191892,Somewhat-Bullish
20230627T184500,0.05356,Neutral
20230627T184500,0.015121,Neutral
20230627T184600,0.048,Neutral
20230627T185900,-0.026805,Neutral
20230627T195000,-0.320479,Somewhat-Bearish
20230627T195304,0.224293,Somewhat-Bullish
20230628T011500,0.191762,Somewhat-Bullish
20230628T101300,0.309563,Somewhat-Bullish
20230628T115301,-0.159547,Somewhat-Bearish
20230628T135110,0.184525,Somewhat-Bullish
20230628T155300,0.118819,Neutral
20230628T195322,-0.123899,Neutral
20230628T210100,-0.087948,Neutral
20230628T224000,0.011551,Neutral
20230629T090000,0.0,Neutral
20230629T133800,-0.176046,Somewhat-Bearish
20230629T164500,-0.074103,Neutral
20230629T180419,-0.033506,Neutral
20230630T174800,-0.108088,Neutral
20230630T184943,-0.125235,Neutral
20230630T193317,0.035373,Neutral
20230703T102009,0.069872,Neutral
20230703T134606,0.155473,Somewhat-Bullish
20230703T183259,0.090724,Neutral
20230703T210100,0.048837,Neutral
20230705T115800,-0.188505,Somewhat-Bearish
20230705T210100,-0.093078,Neutral
20230706T115000,-0.043867,Neutral
20230706T124335,-0.185683,Somewhat-Bearish
20230706T133000,0.108864,Neutral
20230707T124517,-0.041704,Neutral
20230707T164917,0.323772,Somewhat-Bullish
20230709T165951,0.0,Neutral
20230711T200500,0.032424,Neutral
20230714T141500,0.153382,Somewhat-Bullish
20230714T160000,0.107743,Neutral
20230715T003000,0.063543,Neutral
20230717T120000,0.0,Neutral
20230717T140600,0.087479,Neutral
20230717T141827,-0.125582,Neutral
20230717T194603,0.024317,Neutral
20230718T152300,0.121519,Neutral
20230718T200100,0.0,Neutral
20230719T102007,0.072244,Neutral
20230719T110000,0.063853,Neutral
20230719T170034,0.083071,Neutral
20230724T102007,0.060435,Neutral
20230724T102008,0.061385,Neutral
20230724T103525,0.0,Neutral
20230724T130000,-0.049075,Neutral
20230724T210100,0.029117,Neutral
20230725T113000,-0.168969,Somewhat-Bearish
20230725T190401,-0.243446,Somewhat-Bearish
20230726T102007,0.071398,Neutral
20230726T102008,0.060317,Neutral
20230726T120200,0.0,Neutral
20230726T142405,0.0,Neutral
20230727T145825,-0.151203,Somewhat-Bearish
20230727T203000,0.066095,Neutral
20230727T203036,0.064032,Neutral
20230728T161514,0.060612,Neutral
20230728T164200,0.26067,Somewhat-Bullish
20230729T182500,0.054053,Neutral
20230730T130000,0.175726,Somewhat-Bullish
20230731T134302,0.09121,Neutral
20230731T151156,0.166864,Somewhat-Bullish
20230802T124337,0.11428,Neutral
20230802T210100,0.037471,Neutral
20230803T115000,0.16134,Somewhat-Bullish
20230803T130400,0.250735,Somewhat-Bullish
20230803T143542,-0.066489,Neutral
20230803T150800,0.231892,Somewhat-Bullish
20230803T165300,0.27625,Somewhat-Bullish
20230803T200100,-0.017107,Neutral
20230804T121200,0.133203,Neutral
20230804T141900,0.25911,Somewhat-Bullish
20230804T145100,-0.016999,Neutral
20230804T152400,-0.023153,Neutral
20230804T164529,0.155473,Somewhat-Bullish
