time_published,ticker_sentiment_score,ticker_sentiment_label
20220408T172000,0.011436,Neutral
20220408T205018,0.046909,Neutral
20220408T211605,-0.217131,Somewhat-Bearish
20220409T010000,-0.040192,Neutral
20220409T120022,0.037423,Neutral
20220409T131835,0.01559,Neutral
20220409T200239,-0.147363,Neutral
20220410T090012,-0.83935,Bearish
20220410T130800,0.130479,Neutral
20220410T223600,-0.197545,Somewhat-Bearish
20220411T060000,0.013677,Neutral
20220411T090400,-0.232868,Somewhat-Bearish
20220411T113000,0.546899,Bullish
20220411T123001,-0.399119,Bearish
20220411T132600,-0.011391,Neutral
20220411T150000,0.008731,Neutral
20220411T181100,0.009554,Neutral
20220411T182059,-0.119353,Neutral
20220411T182700,0.008878,Neutral
20220411T190749,0.027172,Neutral
20220412T015500,0.019514,Neutral
20220412T033009,0.061349,Neutral
20220412T090400,-0.85954,Bearish
20220412T093317,0.182192,Somewhat-Bullish
20220412T100521,0.072756,Neutral
20220412T110000,0.008483,Neutral
20220412T112200,0.013627,Neutral
20220412T112423,-0.020456,Neutral
20220412T114100,0.012996,Neutral
20220412T114116,-0.009214,Neutral
20220412T115900,0.198404,Somewhat-Bullish
20220412T120813,0.024481,Neutral
20220412T123005,0.299737,Somewhat-Bullish
20220412T130000,0.104372,Neutral
20220412T141500,0.075499,Neutral
20220412T145500,0.035659,Neutral
20220412T150628,-0.403238,Bearish
20220412T154604,0.085589,Neutral
20220412T163000,-0.025045,Neutral
20220412T163100,0.056773,Neutral
20220412T183626,-0.123036,Neutral
20220412T220500,-0.006058,Neutral
20220412T233100,-0.297043,Somewhat-Bearish
20220413T060006,-0.06939,Neutral
20220413T083000,0.18271,Somewhat-Bullish
20220413T101600,0.098798,Neutral
20220413T112100,0.106224,Neutral
20220413T142100,0.015074,Neutral
20220413T142200,0.038326,Neutral
20220413T142858,0.003859,Neutral
20220413T145600,0.074638,Neutral
20220413T150000,-0.056172,Neutral
20220413T190800,0.003685,Neutral
20220413T195900,0.051002,Neutral
20220413T213400,0.002379,Neutral
20220413T214517,0.031567,Neutral
20220414T031805,-0.050316,Neutral
20220414T031805,-0.050316,Neutral
20220414T092100,-0.090506,Neutral
20220414T110000,0.028341,Neutral
20220414T120100,0.076422,Neutral
20220414T162600,-0.004044,Neutral
20220414T165800,0.101687,Neutral
20220414T173800,0.01246,Neutral
20220415T024200,0.01019,Neutral
20220415T112605,0.078216,Neutral
20220415T113100,0.215601,Somewhat-Bullish
20220415T120300,-0.070212,Neutral
20220415T130324,0.00848,Neutral
20220415T132100,0.02344,Neutral
20220415T145914,-0.09042,Neutral
20220415T162100,0.006228,Neutral
20220415T162824,0.053285,Neutral
20220415T162824,0.002849,Neutral
20220415T192100,0.006519,Neutral
20220415T194800,0.006519,Neutral
20220415T205200,0.006519,Neutral
20220415T222800,-0.043395,Neutral
20220416T010000,-0.040192,Neutral
20220416T054955,-0.169473,Somewhat-Bearish
20220416T070010,0.164109,Somewhat-Bullish
20220416T122000,-0.197226,Somewhat-Bearish
20220416T123207,-0.185691,Somewhat-Bearish
20220416T131800,0.006519,Neutral
20220416T132300,0.083033,Neutral
20220416T170000,-0.060734,Neutral
20220416T224300,-0.297043,Somewhat-Bearish
20220417T000000,-0.067161,Neutral
20220417T000000,-0.067161,Neutral
20220418T070010,0.04372,Neutral
20220418T070302,-0.128243,Neutral
20220418T090300,0.054015,Neutral
20220418T090600,-0.005804,Neutral
20220418T105111,0.065017,Neutral
20220418T114504,0.119901,Neutral
20220418T120657,-0.128243,Neutral
20220418T125400,0.150972,Somewhat-Bullish
20220418T163000,0.055863,Neutral
20220418T163101,0.047267,Neutral
20220418T180700,0.145466,Neutral
20220418T184714,-0.246862,Somewhat-Bearish
20220418T213500,0.004411,Neutral
20220419T044509,0.067847,Neutral
20220419T073328,0.038618,Neutral
20220419T090600,0.295286,Somewhat-Bullish
20220419T112000,0.15292,Somewhat-Bullish
20220419T134509,-0.040999,Neutral
20220419T150900,0.016262,Neutral
20220419T160000,0.096771,Neutral
20220419T160019,0.074786,Neutral
20220419T171546,0.033731,Neutral
20220419T175700,0.010712,Neutral
20220419T183128,0.006234,Neutral
20220419T183328,0.083108,Neutral
20220419T190106,-0.264441,Somewhat-Bearish
20220419T192700,0.020788,Neutral
20220419T193700,0.020992,Neutral
20220419T200153,-0.116652,Neutral
20220419T231800,-0.610787,Bearish
20220420T013528,-0.040192,Neutral
20220420T030028,0.15343,Somewhat-Bullish
20220420T090200,-0.186704,Somewhat-Bearish
20220420T094513,-0.001187,Neutral
20220420T112500,0.096482,Neutral
20220420T113225,0.006022,Neutral
20220420T121100,-0.219744,Somewhat-Bearish
20220420T121900,-0.229799,Somewhat-Bearish
20220420T121902,-0.229799,Somewhat-Bearish
20220420T122500,0.08686,Neutral
20220420T130004,0.060682,Neutral
20220420T134700,0.05289,Neutral
20220420T151900,0.051081,Neutral
20220420T175643,0.082348,Neutral
20220420T201400,0.010645,Neutral
20220420T201600,0.443354,Bullish
20220420T213509,-0.253164,Somewhat-Bearish
20220420T214518,-0.010126,Neutral
20220420T221004,0.001241,Neutral
20220420T230418,0.053143,Neutral
20220420T235200,0.002344,Neutral
20220421T094444,-0.009938,Neutral
20220421T100000,0.951133,Bullish
20220421T104033,0.028705,Neutral
20220421T110054,-0.109496,Neutral
20220421T111131,-0.546524,Bearish
20220421T113000,0.007583,Neutral
20220421T132743,-0.264816,Somewhat-Bearish
20220421T144600,-0.025472,Neutral
20220421T164107,0.010942,Neutral
20220421T205023,0.051069,Neutral
20220421T220340,0.116888,Neutral
20220421T222800,-0.181362,Somewhat-Bearish
20220422T002700,0.061539,Neutral
20220422T015200,0.030286,Neutral
20220422T101500,0.042335,Neutral
20220422T105744,0.177153,Somewhat-Bullish
20220422T114400,-0.06146,Neutral
20220422T132227,0.112557,Neutral
