level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,delinquency_rate_mom,personal_savings_rate_mom,gdp_growth_mom,cpi_mom,revolving_credit_mom,consumer_sentiment_mom,housing_starts_mom,retail_sales_mom,daily_sentiment_score
87,87,2022-07-06,100.78446960449219,-0.005829897478672434,102.69486171955235,101.44692916870117,108.53751678466797,101.80431823820602,0.023460400973051573,49.130166053330505,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
88,88,2022-07-07,103.4457015991211,0.02606258042927073,104.07299369263116,101.75202026367188,108.22197113037109,102.10275157655423,0.02468344738054218,51.03877545788284,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
89,89,2022-07-08,103.22710418701172,-0.002115396776994778,102.04855910577886,102.17021255493164,107.96155090332032,102.30717932391013,0.0240909084148634,62.30131650507856,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,
90,90,2022-07-11,101.85846710205078,-0.01334718375895168,98.84558337960935,101.89268493652344,107.54811019897461,102.22559528357206,0.016624441124079906,49.801846090330756,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,
91,91,2022-07-12,101.73491668701172,-0.00121369789043363,99.74849533489228,101.64937286376953,106.99780629475912,102.13638099328836,0.01661768181837651,51.315791390593404,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,-50.0
92,92,2022-07-13,100.29975128173828,-0.014207359164509447,97.59100353960504,101.36519241333008,106.33471705118815,101.80244831846107,0.016888217467665577,49.77993957656962,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,25.0
93,93,2022-07-14,98.32283782958984,-0.01990688718256451,101.24068269164776,101.15989837646484,105.561376953125,101.16979186593902,0.015845494146475937,48.374654644797864,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
94,94,2022-07-15,102.78990173339844,0.04443078799172098,104.97589761699206,101.53627166748046,105.02881469726563,101.46435729638618,0.020960595625258528,45.630651609208044,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
95,95,2022-07-18,105.013916015625,0.021405758827295566,104.95689415769012,101.8850814819336,104.52571589152018,102.10973160897505,0.020591032263980742,51.85028682775214,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
96,96,2022-07-19,107.41852569580078,0.02263978485387279,106.97184343473025,102.48955917358398,104.17627131144205,103.07496689748882,0.021356446956566487,58.82352756003668,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,25.0
97,97,2022-07-20,109.07231140136719,0.015278409912001379,107.58962149651668,103.31834335327149,103.8303118387858,104.16539317092125,0.021122011222480974,68.80398504486408,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
98,98,2022-07-21,108.6065902709961,-0.004278980070120827,103.96844311026739,103.83443222045898,103.38804194132487,104.97288355275303,0.02039009573054849,71.53843858090981,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,16.666666666666664
99,99,2022-07-22,103.53124237060547,-0.047858663745173974,104.26307142841995,103.86484603881836,102.87353795369467,104.71076697418074,0.026381686695507143,54.0405899010693,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,12.5
100,100,2022-07-25,105.43211364746094,0.018193847454439725,104.07298316354176,104.22221069335937,102.60709838867187,104.84192091477713,0.026454924116126707,57.63861684712369,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
101,101,2022-07-26,101.08860778808594,-0.0420698361960619,102.21012602191367,104.1575798034668,102.41004028320313,104.15950034628781,0.0301514900915717,50.501563422407884,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
102,102,2022-07-27,103.54074096679688,0.023967730715065312,103.38867274958376,104.48167877197265,102.47118453979492,104.04699864092582,0.030654960670053563,50.15782070847904,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
103,103,2022-07-28,102.3717041015625,-0.011354820495050849,102.58080819727932,104.88656539916992,102.50698471069336,103.74239963376884,0.030052692698801585,48.62300341697651,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,50.0
104,104,2022-07-29,104.38664245605469,0.019491374152690404,103.04652392197279,105.04623947143554,102.55957616170248,103.85953469236625,0.027230255786507535,53.98682100313894,0.7500000000000001,0.0,0.0,-0.2999999999999998,0.0,1.2482881942895263,1.9012461695304683,-14.383561643835618,0.12987012987013546,0.6947424892703946,0.0
105,105,2022-08-01,104.2916030883789,-0.0009108699759179676,103.4457043451205,104.97400817871093,102.8009880065918,103.93809258255037,0.026320675983860273,54.03541036165157,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
106,106,2022-08-02,101.63987731933594,-0.02575490002403899,103.03702131069896,104.39614334106446,102.79085032145183,103.52023526196592,0.026001598398227986,52.03699344207163,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,25.0
107,107,2022-08-03,103.65480041503906,0.019630200070085688,102.13409571574188,103.85439224243164,102.87322158813477,103.54470165343376,0.026421576084551507,58.09523655079732,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
108,108,2022-08-04,101.59234619140625,-0.020097951964693918,100.7608076229265,103.15296783447266,102.91314010620117,103.18972793306511,0.02683760196920362,48.03860168241957,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,50.0
109,109,2022-08-05,101.6305923461914,0.0003763960457605581,102.27096712517805,102.96290283203125,102.99932047526042,102.9062487354517,0.022616149194795727,44.03132585190344,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
110,110,2022-08-08,103.05472564697266,0.013915568500917894,103.15987360845018,102.72516403198242,102.94668655395508,102.93324453754641,0.022231994295430435,42.02576195343821,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
111,111,2022-08-09,101.67837524414062,-0.013445516447677441,104.25904900426036,102.7841407775879,102.8636978149414,102.70508648419991,0.017974974446388174,36.350207464204324,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,25.0
112,112,2022-08-10,107.75728607177734,0.05806669920944568,109.89829184140615,103.20579528808594,103.01755549112956,103.62366822739581,0.02483107519332274,48.701275065087906,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
113,113,2022-08-11,110.17546844482422,0.022192915690632066,111.19818313356278,103.98617172241211,103.34421183268229,104.81490463056461,0.02479352439282823,61.058798789677205,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,50.0
114,114,2022-08-12,110.62470245361328,0.0040691510955689165,108.07269176149835,104.60997772216797,103.73082962036133,105.87123150748255,0.024431138764074496,59.08150447548338,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
115,115,2022-08-15,108.6366195678711,-0.018134866220278864,108.49324951946099,105.04447937011719,103.96785634358724,106.3740293366441,0.02553917238181181,64.38626793424854,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
116,116,2022-08-16,110.35706329345703,0.01571259133154358,108.1491603346542,105.9161979675293,104.26730016072591,107.0982173287919,0.023436291444070428,63.36444622219084,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,-50.0
117,117,2022-08-17,108.58882904052734,-0.01615259988874492,108.76087617202256,106.40960083007812,104.52744547526042,107.36923764001652,0.02422060082834597,61.909790923788485,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
118,118,2022-08-18,108.81822204589844,0.0021102635756543946,107.76685196329595,107.13218841552734,104.70652949015299,107.63268935017686,0.022667636223177294,59.11271886144669,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
119,119,2022-08-19,107.25071716308594,-0.014509557816729262,104.98543508493752,107.6942008972168,104.8406499226888,107.56323986161487,0.023610700474893213,55.73742604053595,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
120,120,2022-08-22,104.18256378173828,-0.029024463452108806,104.87076066566483,107.80698471069336,104.91811981201172,106.94857148345548,0.025698734987558893,54.85166871782599,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,-50.0
121,121,2022-08-23,104.95677947998047,0.007403860247962811,104.99500585778677,108.13482513427735,105.02551523844402,106.58642748282365,0.02523005902685541,52.60776138050459,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
122,122,2022-08-24,105.48246765136719,0.00499611428984324,106.27578396783534,107.90734329223633,105.19827245076497,106.38570751346793,0.016456684326864417,58.30272579181748,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
123,123,2022-08-25,108.6366195678711,0.02946379171257903,108.96160591599732,107.75345840454102,105.54206517537435,106.79496425063215,0.017759918119544523,63.19766415770959,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
124,124,2022-08-26,104.96634674072266,-0.034368755866455165,104.03920484822234,107.18762283325195,105.61461334228515,106.46248833973951,0.020405628348462126,53.320075645146254,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
125,125,2022-08-29,102.46212768554688,-0.024146547245861228,103.1980976896252,106.57017364501954,105.52955373128255,105.7351500389772,0.02090972221803713,51.30989176893023,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,
126,126,2022-08-30,102.10848236083984,-0.003457443636835168,102.61506572630763,105.74531555175781,105.35255228678385,105.07575591567948,0.019547434142022924,38.324779284083796,0.7399999999999998,-0.10000000000000009,0.22999999999999976,1.1,2.4000000000000004,-0.006440765298509898,0.9714608068227326,3.0000000000000027,-9.727626459143968,-0.6859532752603981,0.0
127,127,2022-08-31,101.14312744140625,-0.009499183592076639,100.65566665398488,105.0007453918457,105.08824615478515,104.3607325567207,0.019342513405617934,30.138743447592304,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,
128,128,2022-09-01,100.17776489257812,-0.009590360312111555,102.00333904365759,104.13669967651367,104.80728530883789,103.60019298142205,0.019075298751339412,27.538030139338588,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,0.0
129,129,2022-09-02,99.61383056640625,-0.005645240707268369,100.01527764497341,103.37301101684571,104.67670491536458,102.87539981505553,0.018958904588965538,29.33451271887627,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,
130,130,2022-09-06,97.6544418334961,-0.019865872484378714,97.19566585443728,102.72019882202149,104.41744918823242,101.92613472749926,0.017994171214082703,21.221345070480965,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,
131,131,2022-09-07,100.25423431396484,0.02627415926612353,99.26016825042731,102.24994430541992,104.38963673909505,101.62215283412937,0.02043481588247446,31.80305094796597,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,12.5
132,132,2022-09-08,101.73570251464844,0.01466899578239727,102.73931986616027,101.87526779174804,104.3294687906901,101.64279823058737,0.021154922765517205,35.33831237708486,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,0.0
133,133,2022-09-09,103.53263854980469,0.017508612678009114,104.83252887759556,101.3648696899414,104.36816660563152,101.98640556135415,0.019337486296165884,42.37554421732521,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,0.0
134,134,2022-09-12,104.93766784667969,0.013479623027476764,101.24824913498983,101.36200180053712,104.38653411865235,102.5229987041406,0.016988545038627116,51.66180023741682,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,0.0
135,135,2022-09-13,96.57437133789062,-0.0830531353712112,97.05227882879765,100.77322616577149,104.12929306030273,101.44143009209515,0.03084377403634294,36.17154101305417,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,
136,136,2022-09-14,96.20161437988281,-0.003867259930637869,96.47881319763822,100.18253936767579,103.94801762898763,100.48873632623835,0.03084041357662735,34.61172972628344,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,
137,137,2022-09-15,98.2279281616211,0.020844436730825654,97.07139715091105,99.89101943969726,103.76712188720703,100.07768029630793,0.03192699262743978,32.07114936994182,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,50.0
138,138,2022-09-16,97.18609619140625,-0.010662917820906535,95.66637503592203,99.59185256958008,103.62024688720703,99.55193773178034,0.03195366416030743,35.26430309348008,0.010000000000000231,0.10000000000000009,0.0,0.0,0.0,0.07865019984609756,1.0590060636215037,13.00970873786409,9.195402298850585,0.6020263252402458,0.0
