Date,consumer_spending,retail_sales,import_prices,unemployment_rate,consumer_sentiment,crude_oil_prices,interest_rate,global_trade_volume,gdp_growth
2024-07-13,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-20,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-21,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-27,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-28,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-04,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-11,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-18,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-25,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-08-31,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-09-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-09-08,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-09-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-09-15,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-09-21,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-09-22,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-09-28,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-09-29,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-05,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-06,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-12,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-13,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-19,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-20,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-26,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-10-27,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-11-02,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-11-03,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2024-11-09,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-10,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-16,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-17,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-19,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-20,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-21,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
