Date,vehicle_sales,industrial_production,consumer_spending,retail_sales_vehicles,crude_oil_prices,interest_rate,gdp_growth,unemployment_rate,consumer_sentiment
2022-10-28,15.091,103.4442,18108.27,125889.0,87.85,3.08,3.4,3.6,59.9
2022-10-29,15.091,103.4442,18108.27,125889.0,87.85,3.08,3.4,3.6,59.9
2022-10-30,15.091,103.4442,18108.27,125889.0,87.85,3.08,3.4,3.6,59.9
2022-10-31,15.091,103.4442,18108.27,125889.0,86.54,3.08,3.4,3.6,59.9
2022-11-01,14.733,103.1058,18108.27,117067.0,88.36,3.08,3.4,3.6,56.7
2022-11-02,14.733,103.1058,18108.27,117067.0,90.06,3.08,3.4,3.6,56.7
2022-11-03,14.733,103.1058,18108.27,117067.0,88.14,3.83,3.4,3.6,56.7
2022-11-04,14.733,103.1058,18108.27,117067.0,92.58,3.83,3.4,3.6,56.7
2022-11-05,14.733,103.1058,18108.27,117067.0,92.58,3.83,3.4,3.6,56.7
2022-11-06,14.733,103.1058,18108.27,117067.0,92.58,3.83,3.4,3.6,56.7
2022-11-07,14.733,103.1058,18108.27,117067.0,91.8,3.83,3.4,3.6,56.7
2022-11-08,14.733,103.1058,18108.27,117067.0,88.8,3.83,3.4,3.6,56.7
2022-11-09,14.733,103.1058,18108.27,117067.0,85.79,3.83,3.4,3.6,56.7
2022-11-10,14.733,103.1058,18108.27,117067.0,86.52,3.83,3.4,3.6,56.7
2022-11-11,14.733,103.1058,18108.27,117067.0,89.14,3.83,3.4,3.6,56.7
2022-11-12,14.733,103.1058,18108.27,117067.0,89.14,3.83,3.4,3.6,56.7
2022-11-13,14.733,103.1058,18108.27,117067.0,89.14,3.83,3.4,3.6,56.7
2022-11-14,14.733,103.1058,18108.27,117067.0,85.85,3.83,3.4,3.6,56.7
2022-11-15,14.733,103.1058,18108.27,117067.0,86.87,3.83,3.4,3.6,56.7
2022-11-16,14.733,103.1058,18108.27,117067.0,85.62,3.83,3.4,3.6,56.7
2022-11-17,14.733,103.1058,18108.27,117067.0,81.69,3.83,3.4,3.6,56.7
2022-11-18,14.733,103.1058,18108.27,117067.0,80.07,3.83,3.4,3.6,56.7
2022-11-19,14.733,103.1058,18108.27,117067.0,80.07,3.83,3.4,3.6,56.7
2022-11-20,14.733,103.1058,18108.27,117067.0,80.07,3.83,3.4,3.6,56.7
2022-11-21,14.733,103.1058,18108.27,117067.0,79.74,3.83,3.4,3.6,56.7
2022-11-22,14.733,103.1058,18108.27,117067.0,80.83,3.83,3.4,3.6,56.7
2022-11-23,14.733,103.1058,18108.27,117067.0,77.93,3.83,3.4,3.6,56.7
2022-11-24,14.733,103.1058,18108.27,117067.0,77.93,3.83,3.4,3.6,56.7
2022-11-25,14.733,103.1058,18108.27,117067.0,76.45,3.83,3.4,3.6,56.7
2022-11-26,14.733,103.1058,18108.27,117067.0,76.45,3.83,3.4,3.6,56.7
2022-11-27,14.733,103.1058,18108.27,117067.0,76.45,3.83,3.4,3.6,56.7
2022-11-28,14.733,103.1058,18108.27,117067.0,77.1,3.83,3.4,3.6,56.7
2022-11-29,14.733,103.1058,18108.27,117067.0,77.96,3.83,3.4,3.6,56.7
2022-11-30,14.733,103.1058,18108.27,117067.0,80.48,3.83,3.4,3.6,56.7
2022-12-01,13.935,101.8266,18108.27,122488.0,81.06,3.83,3.4,3.5,59.8
2022-12-02,13.935,101.8266,18108.27,122488.0,79.86,3.83,3.4,3.5,59.8
2022-12-03,13.935,101.8266,18108.27,122488.0,79.86,3.83,3.4,3.5,59.8
2022-12-04,13.935,101.8266,18108.27,122488.0,79.86,3.83,3.4,3.5,59.8
2022-12-05,13.935,101.8266,18108.27,122488.0,76.83,3.83,3.4,3.5,59.8
2022-12-06,13.935,101.8266,18108.27,122488.0,74.21,3.83,3.4,3.5,59.8
2022-12-07,13.935,101.8266,18108.27,122488.0,71.93,3.83,3.4,3.5,59.8
2022-12-08,13.935,101.8266,18108.27,122488.0,71.3,3.83,3.4,3.5,59.8
2022-12-09,13.935,101.8266,18108.27,122488.0,71.05,3.83,3.4,3.5,59.8
2022-12-10,13.935,101.8266,18108.27,122488.0,71.05,3.83,3.4,3.5,59.8
2022-12-11,13.935,101.8266,18108.27,122488.0,71.05,3.83,3.4,3.5,59.8
2022-12-12,13.935,101.8266,18108.27,122488.0,72.96,3.83,3.4,3.5,59.8
2022-12-13,13.935,101.8266,18108.27,122488.0,75.44,3.83,3.4,3.5,59.8
2022-12-14,13.935,101.8266,18108.27,122488.0,77.14,3.83,3.4,3.5,59.8
2022-12-15,13.935,101.8266,18108.27,122488.0,75.89,4.33,3.4,3.5,59.8
2022-12-16,13.935,101.8266,18108.27,122488.0,74.19,4.33,3.4,3.5,59.8
2022-12-17,13.935,101.8266,18108.27,122488.0,74.19,4.33,3.4,3.5,59.8
2022-12-18,13.935,101.8266,18108.27,122488.0,74.19,4.33,3.4,3.5,59.8
2022-12-19,13.935,101.8266,18108.27,122488.0,75.05,4.33,3.4,3.5,59.8
2022-12-20,13.935,101.8266,18108.27,122488.0,75.92,4.33,3.4,3.5,59.8
2022-12-21,13.935,101.8266,18108.27,122488.0,78.17,4.33,3.4,3.5,59.8
2022-12-22,13.935,101.8266,18108.27,122488.0,77.68,4.33,3.4,3.5,59.8
2022-12-23,13.935,101.8266,18108.27,122488.0,79.57,4.33,3.4,3.5,59.8
2022-12-24,13.935,101.8266,18108.27,122488.0,79.57,4.33,3.4,3.5,59.8
2022-12-25,13.935,101.8266,18108.27,122488.0,79.57,4.33,3.4,3.5,59.8
2022-12-26,13.935,101.8266,18108.27,122488.0,79.57,4.33,3.4,3.5,59.8
2022-12-27,13.935,101.8266,18108.27,122488.0,79.45,4.33,3.4,3.5,59.8
2022-12-28,13.935,101.8266,18108.27,122488.0,78.89,4.33,3.4,3.5,59.8
2022-12-29,13.935,101.8266,18108.27,122488.0,78.43,4.33,3.4,3.5,59.8
2022-12-30,13.935,101.8266,18108.27,122488.0,80.16,4.33,3.4,3.5,59.8
2022-12-31,13.935,101.8266,18108.27,122488.0,80.16,4.33,3.4,3.5,59.8
2023-01-01,15.665,102.7476,18506.211,117343.0,80.16,4.33,2.8,3.4,64.9
2023-01-02,15.665,102.7476,18506.211,117343.0,80.16,4.33,2.8,3.4,64.9
2023-01-03,15.665,102.7476,18506.211,117343.0,76.87,4.33,2.8,3.4,64.9
2023-01-04,15.665,102.7476,18506.211,117343.0,72.82,4.33,2.8,3.4,64.9
2023-01-05,15.665,102.7476,18506.211,117343.0,73.61,4.33,2.8,3.4,64.9
2023-01-06,15.665,102.7476,18506.211,117343.0,73.77,4.33,2.8,3.4,64.9
2023-01-07,15.665,102.7476,18506.211,117343.0,73.77,4.33,2.8,3.4,64.9
2023-01-08,15.665,102.7476,18506.211,117343.0,73.77,4.33,2.8,3.4,64.9
2023-01-09,15.665,102.7476,18506.211,117343.0,74.69,4.33,2.8,3.4,64.9
2023-01-10,15.665,102.7476,18506.211,117343.0,75.11,4.33,2.8,3.4,64.9
2023-01-11,15.665,102.7476,18506.211,117343.0,77.46,4.33,2.8,3.4,64.9
2023-01-12,15.665,102.7476,18506.211,117343.0,78.32,4.33,2.8,3.4,64.9
2023-01-13,15.665,102.7476,18506.211,117343.0,79.9,4.33,2.8,3.4,64.9
2023-01-14,15.665,102.7476,18506.211,117343.0,79.9,4.33,2.8,3.4,64.9
2023-01-15,15.665,102.7476,18506.211,117343.0,79.9,4.33,2.8,3.4,64.9
2023-01-16,15.665,102.7476,18506.211,117343.0,79.9,4.33,2.8,3.4,64.9
2023-01-17,15.665,102.7476,18506.211,117343.0,80.25,4.33,2.8,3.4,64.9
2023-01-18,15.665,102.7476,18506.211,117343.0,79.53,4.33,2.8,3.4,64.9
2023-01-19,15.665,102.7476,18506.211,117343.0,80.31,4.33,2.8,3.4,64.9
2023-01-20,15.665,102.7476,18506.211,117343.0,81.27,4.33,2.8,3.4,64.9
2023-01-21,15.665,102.7476,18506.211,117343.0,81.27,4.33,2.8,3.4,64.9
2023-01-22,15.665,102.7476,18506.211,117343.0,81.27,4.33,2.8,3.4,64.9
2023-01-23,15.665,102.7476,18506.211,117343.0,81.62,4.33,2.8,3.4,64.9
2023-01-24,15.665,102.7476,18506.211,117343.0,79.86,4.33,2.8,3.4,64.9
2023-01-25,15.665,102.7476,18506.211,117343.0,79.78,4.33,2.8,3.4,64.9
2023-01-26,15.665,102.7476,18506.211,117343.0,80.64,4.33,2.8,3.4,64.9
2023-01-27,15.665,102.7476,18506.211,117343.0,79.73,4.33,2.8,3.4,64.9
2023-01-28,15.665,102.7476,18506.211,117343.0,79.73,4.33,2.8,3.4,64.9
2023-01-29,15.665,102.7476,18506.211,117343.0,79.73,4.33,2.8,3.4,64.9
2023-01-30,15.665,102.7476,18506.211,117343.0,77.97,4.33,2.8,3.4,64.9
2023-01-31,15.665,102.7476,18506.211,117343.0,78.95,4.33,2.8,3.4,64.9
2023-02-01,15.434,102.8003,18506.211,118206.0,76.34,4.33,2.8,3.6,66.9
2023-02-02,15.434,102.8003,18506.211,118206.0,75.87,4.58,2.8,3.6,66.9
2023-02-03,15.434,102.8003,18506.211,118206.0,73.4,4.58,2.8,3.6,66.9
2023-02-04,15.434,102.8003,18506.211,118206.0,73.4,4.58,2.8,3.6,66.9
2023-02-05,15.434,102.8003,18506.211,118206.0,73.4,4.58,2.8,3.6,66.9
2023-02-06,15.434,102.8003,18506.211,118206.0,74.11,4.58,2.8,3.6,66.9
2023-02-07,15.434,102.8003,18506.211,118206.0,77.17,4.58,2.8,3.6,66.9
2023-02-08,15.434,102.8003,18506.211,118206.0,78.47,4.58,2.8,3.6,66.9
2023-02-09,15.434,102.8003,18506.211,118206.0,78.04,4.57,2.8,3.6,66.9
2023-02-10,15.434,102.8003,18506.211,118206.0,79.74,4.58,2.8,3.6,66.9
2023-02-11,15.434,102.8003,18506.211,118206.0,79.74,4.58,2.8,3.6,66.9
2023-02-12,15.434,102.8003,18506.211,118206.0,79.74,4.58,2.8,3.6,66.9
2023-02-13,15.434,102.8003,18506.211,118206.0,80.14,4.58,2.8,3.6,66.9
2023-02-14,15.434,102.8003,18506.211,118206.0,79.08,4.58,2.8,3.6,66.9
2023-02-15,15.434,102.8003,18506.211,118206.0,78.57,4.58,2.8,3.6,66.9
2023-02-16,15.434,102.8003,18506.211,118206.0,78.45,4.58,2.8,3.6,66.9
2023-02-17,15.434,102.8003,18506.211,118206.0,76.31,4.58,2.8,3.6,66.9
2023-02-18,15.434,102.8003,18506.211,118206.0,76.31,4.58,2.8,3.6,66.9
2023-02-19,15.434,102.8003,18506.211,118206.0,76.31,4.58,2.8,3.6,66.9
2023-02-20,15.434,102.8003,18506.211,118206.0,76.31,4.58,2.8,3.6,66.9
2023-02-21,15.434,102.8003,18506.211,118206.0,76.28,4.58,2.8,3.6,66.9
2023-02-22,15.434,102.8003,18506.211,118206.0,73.95,4.58,2.8,3.6,66.9
2023-02-23,15.434,102.8003,18506.211,118206.0,75.26,4.58,2.8,3.6,66.9
2023-02-24,15.434,102.8003,18506.211,118206.0,76.19,4.58,2.8,3.6,66.9
2023-02-25,15.434,102.8003,18506.211,118206.0,76.19,4.58,2.8,3.6,66.9
2023-02-26,15.434,102.8003,18506.211,118206.0,76.19,4.58,2.8,3.6,66.9
2023-02-27,15.434,102.8003,18506.211,118206.0,75.57,4.57,2.8,3.6,66.9
2023-02-28,15.434,102.8003,18506.211,118206.0,76.88,4.57,2.8,3.6,66.9
2023-03-01,15.668,102.8143,18506.211,140983.0,77.57,4.58,2.8,3.5,62.0
2023-03-02,15.668,102.8143,18506.211,140983.0,78.05,4.57,2.8,3.5,62.0
2023-03-03,15.668,102.8143,18506.211,140983.0,79.62,4.57,2.8,3.5,62.0
2023-03-04,15.668,102.8143,18506.211,140983.0,79.62,4.57,2.8,3.5,62.0
2023-03-05,15.668,102.8143,18506.211,140983.0,79.62,4.57,2.8,3.5,62.0
2023-03-06,15.668,102.8143,18506.211,140983.0,80.39,4.57,2.8,3.5,62.0
2023-03-07,15.668,102.8143,18506.211,140983.0,77.45,4.57,2.8,3.5,62.0
2023-03-08,15.668,102.8143,18506.211,140983.0,76.56,4.57,2.8,3.5,62.0
2023-03-09,15.668,102.8143,18506.211,140983.0,75.6,4.57,2.8,3.5,62.0
2023-03-10,15.668,102.8143,18506.211,140983.0,76.55,4.57,2.8,3.5,62.0
2023-03-11,15.668,102.8143,18506.211,140983.0,76.55,4.57,2.8,3.5,62.0
2023-03-12,15.668,102.8143,18506.211,140983.0,76.55,4.57,2.8,3.5,62.0
2023-03-13,15.668,102.8143,18506.211,140983.0,74.68,4.58,2.8,3.5,62.0
2023-03-14,15.668,102.8143,18506.211,140983.0,71.18,4.58,2.8,3.5,62.0
2023-03-15,15.668,102.8143,18506.211,140983.0,67.38,4.58,2.8,3.5,62.0
2023-03-16,15.668,102.8143,18506.211,140983.0,68.15,4.58,2.8,3.5,62.0
2023-03-17,15.668,102.8143,18506.211,140983.0,66.61,4.58,2.8,3.5,62.0
2023-03-18,15.668,102.8143,18506.211,140983.0,66.61,4.58,2.8,3.5,62.0
2023-03-19,15.668,102.8143,18506.211,140983.0,66.61,4.58,2.8,3.5,62.0
2023-03-20,15.668,102.8143,18506.211,140983.0,67.56,4.58,2.8,3.5,62.0
2023-03-21,15.668,102.8143,18506.211,140983.0,69.4,4.58,2.8,3.5,62.0
2023-03-22,15.668,102.8143,18506.211,140983.0,70.71,4.58,2.8,3.5,62.0
2023-03-23,15.668,102.8143,18506.211,140983.0,69.77,4.83,2.8,3.5,62.0
2023-03-24,15.668,102.8143,18506.211,140983.0,69.22,4.83,2.8,3.5,62.0
2023-03-25,15.668,102.8143,18506.211,140983.0,69.22,4.83,2.8,3.5,62.0
2023-03-26,15.668,102.8143,18506.211,140983.0,69.22,4.83,2.8,3.5,62.0
2023-03-27,15.668,102.8143,18506.211,140983.0,72.87,4.83,2.8,3.5,62.0
2023-03-28,15.668,102.8143,18506.211,140983.0,73.12,4.83,2.8,3.5,62.0
2023-03-29,15.668,102.8143,18506.211,140983.0,72.95,4.83,2.8,3.5,62.0
2023-03-30,15.668,102.8143,18506.211,140983.0,74.32,4.83,2.8,3.5,62.0
2023-03-31,15.668,102.8143,18506.211,140983.0,75.68,4.83,2.8,3.5,62.0
2023-04-01,16.446,103.2241,18685.724,132880.0,75.68,4.83,2.4,3.4,63.7
2023-04-02,16.446,103.2241,18685.724,132880.0,75.68,4.83,2.4,3.4,63.7
2023-04-03,16.446,103.2241,18685.724,132880.0,80.4,4.83,2.4,3.4,63.7
2023-04-04,16.446,103.2241,18685.724,132880.0,80.7,4.83,2.4,3.4,63.7
2023-04-05,16.446,103.2241,18685.724,132880.0,80.69,4.83,2.4,3.4,63.7
2023-04-06,16.446,103.2241,18685.724,132880.0,80.7,4.83,2.4,3.4,63.7
2023-04-07,16.446,103.2241,18685.724,132880.0,80.7,4.83,2.4,3.4,63.7
2023-04-08,16.446,103.2241,18685.724,132880.0,80.7,4.83,2.4,3.4,63.7
2023-04-09,16.446,103.2241,18685.724,132880.0,80.7,4.83,2.4,3.4,63.7
2023-04-10,16.446,103.2241,18685.724,132880.0,79.79,4.83,2.4,3.4,63.7
2023-04-11,16.446,103.2241,18685.724,132880.0,81.54,4.83,2.4,3.4,63.7
2023-04-12,16.446,103.2241,18685.724,132880.0,83.26,4.83,2.4,3.4,63.7
2023-04-13,16.446,103.2241,18685.724,132880.0,82.16,4.83,2.4,3.4,63.7
2023-04-14,16.446,103.2241,18685.724,132880.0,82.58,4.83,2.4,3.4,63.7
2023-04-15,16.446,103.2241,18685.724,132880.0,82.58,4.83,2.4,3.4,63.7
2023-04-16,16.446,103.2241,18685.724,132880.0,82.58,4.83,2.4,3.4,63.7
2023-04-17,16.446,103.2241,18685.724,132880.0,80.93,4.83,2.4,3.4,63.7
2023-04-18,16.446,103.2241,18685.724,132880.0,80.85,4.83,2.4,3.4,63.7
2023-04-19,16.446,103.2241,18685.724,132880.0,79.18,4.83,2.4,3.4,63.7
2023-04-20,16.446,103.2241,18685.724,132880.0,77.27,4.83,2.4,3.4,63.7
2023-04-21,16.446,103.2241,18685.724,132880.0,77.86,4.83,2.4,3.4,63.7
2023-04-22,16.446,103.2241,18685.724,132880.0,77.86,4.83,2.4,3.4,63.7
2023-04-23,16.446,103.2241,18685.724,132880.0,77.86,4.83,2.4,3.4,63.7
2023-04-24,16.446,103.2241,18685.724,132880.0,78.64,4.83,2.4,3.4,63.7
2023-04-25,16.446,103.2241,18685.724,132880.0,77.05,4.83,2.4,3.4,63.7
2023-04-26,16.446,103.2241,18685.724,132880.0,74.33,4.83,2.4,3.4,63.7
2023-04-27,16.446,103.2241,18685.724,132880.0,74.77,4.83,2.4,3.4,63.7
2023-04-28,16.446,103.2241,18685.724,132880.0,76.78,4.83,2.4,3.4,63.7
2023-04-29,16.446,103.2241,18685.724,132880.0,76.78,4.83,2.4,3.4,63.7
2023-04-30,16.446,103.2241,18685.724,132880.0,76.78,4.83,2.4,3.4,63.7
2023-05-01,15.948,102.9809,18685.724,142210.0,75.65,4.83,2.4,3.7,59.0
2023-05-02,15.948,102.9809,18685.724,142210.0,71.71,4.83,2.4,3.7,59.0
2023-05-03,15.948,102.9809,18685.724,142210.0,68.62,4.83,2.4,3.7,59.0
2023-05-04,15.948,102.9809,18685.724,142210.0,68.52,5.08,2.4,3.7,59.0
2023-05-05,15.948,102.9809,18685.724,142210.0,71.32,5.08,2.4,3.7,59.0
2023-05-06,15.948,102.9809,18685.724,142210.0,71.32,5.08,2.4,3.7,59.0
2023-05-07,15.948,102.9809,18685.724,142210.0,71.32,5.08,2.4,3.7,59.0
2023-05-08,15.948,102.9809,18685.724,142210.0,73.13,5.08,2.4,3.7,59.0
2023-05-09,15.948,102.9809,18685.724,142210.0,73.68,5.08,2.4,3.7,59.0
2023-05-10,15.948,102.9809,18685.724,142210.0,72.53,5.08,2.4,3.7,59.0
2023-05-11,15.948,102.9809,18685.724,142210.0,70.81,5.08,2.4,3.7,59.0
2023-05-12,15.948,102.9809,18685.724,142210.0,70.02,5.08,2.4,3.7,59.0
2023-05-13,15.948,102.9809,18685.724,142210.0,70.02,5.08,2.4,3.7,59.0
2023-05-14,15.948,102.9809,18685.724,142210.0,70.02,5.08,2.4,3.7,59.0
2023-05-15,15.948,102.9809,18685.724,142210.0,71.07,5.08,2.4,3.7,59.0
2023-05-16,15.948,102.9809,18685.724,142210.0,70.85,5.08,2.4,3.7,59.0
2023-05-17,15.948,102.9809,18685.724,142210.0,72.78,5.08,2.4,3.7,59.0
2023-05-18,15.948,102.9809,18685.724,142210.0,71.82,5.08,2.4,3.7,59.0
2023-05-19,15.948,102.9809,18685.724,142210.0,71.57,5.08,2.4,3.7,59.0
2023-05-20,15.948,102.9809,18685.724,142210.0,71.57,5.08,2.4,3.7,59.0
2023-05-21,15.948,102.9809,18685.724,142210.0,71.57,5.08,2.4,3.7,59.0
2023-05-22,15.948,102.9809,18685.724,142210.0,71.81,5.08,2.4,3.7,59.0
2023-05-23,15.948,102.9809,18685.724,142210.0,72.87,5.08,2.4,3.7,59.0
2023-05-24,15.948,102.9809,18685.724,142210.0,74.37,5.08,2.4,3.7,59.0
2023-05-25,15.948,102.9809,18685.724,142210.0,71.68,5.08,2.4,3.7,59.0
2023-05-26,15.948,102.9809,18685.724,142210.0,72.35,5.08,2.4,3.7,59.0
2023-05-27,15.948,102.9809,18685.724,142210.0,72.35,5.08,2.4,3.7,59.0
2023-05-28,15.948,102.9809,18685.724,142210.0,72.35,5.08,2.4,3.7,59.0
2023-05-29,15.948,102.9809,18685.724,142210.0,72.35,5.08,2.4,3.7,59.0
2023-05-30,15.948,102.9809,18685.724,142210.0,69.45,5.08,2.4,3.7,59.0
2023-05-31,15.948,102.9809,18685.724,142210.0,68.11,5.08,2.4,3.7,59.0
2023-06-01,16.428,102.3809,18685.724,139169.0,70.09,5.08,2.4,3.6,64.2
2023-06-02,16.428,102.3809,18685.724,139169.0,71.76,5.08,2.4,3.6,64.2
2023-06-03,16.428,102.3809,18685.724,139169.0,71.76,5.08,2.4,3.6,64.2
2023-06-04,16.428,102.3809,18685.724,139169.0,71.76,5.08,2.4,3.6,64.2
2023-06-05,16.428,102.3809,18685.724,139169.0,72.14,5.08,2.4,3.6,64.2
2023-06-06,16.428,102.3809,18685.724,139169.0,71.71,5.08,2.4,3.6,64.2
2023-06-07,16.428,102.3809,18685.724,139169.0,72.52,5.08,2.4,3.6,64.2
2023-06-08,16.428,102.3809,18685.724,139169.0,71.28,5.08,2.4,3.6,64.2
2023-06-09,16.428,102.3809,18685.724,139169.0,70.16,5.08,2.4,3.6,64.2
2023-06-10,16.428,102.3809,18685.724,139169.0,70.16,5.08,2.4,3.6,64.2
2023-06-11,16.428,102.3809,18685.724,139169.0,70.16,5.08,2.4,3.6,64.2
2023-06-12,16.428,102.3809,18685.724,139169.0,67.08,5.08,2.4,3.6,64.2
2023-06-13,16.428,102.3809,18685.724,139169.0,69.39,5.08,2.4,3.6,64.2
2023-06-14,16.428,102.3809,18685.724,139169.0,68.22,5.08,2.4,3.6,64.2
2023-06-15,16.428,102.3809,18685.724,139169.0,70.61,5.07,2.4,3.6,64.2
2023-06-16,16.428,102.3809,18685.724,139169.0,71.81,5.08,2.4,3.6,64.2
2023-06-17,16.428,102.3809,18685.724,139169.0,71.81,5.08,2.4,3.6,64.2
2023-06-18,16.428,102.3809,18685.724,139169.0,71.81,5.08,2.4,3.6,64.2
2023-06-19,16.428,102.3809,18685.724,139169.0,71.81,5.08,2.4,3.6,64.2
2023-06-20,16.428,102.3809,18685.724,139169.0,70.94,5.07,2.4,3.6,64.2
2023-06-21,16.428,102.3809,18685.724,139169.0,72.55,5.07,2.4,3.6,64.2
2023-06-22,16.428,102.3809,18685.724,139169.0,69.22,5.07,2.4,3.6,64.2
2023-06-23,16.428,102.3809,18685.724,139169.0,68.91,5.07,2.4,3.6,64.2
2023-06-24,16.428,102.3809,18685.724,139169.0,68.91,5.07,2.4,3.6,64.2
2023-06-25,16.428,102.3809,18685.724,139169.0,68.91,5.07,2.4,3.6,64.2
2023-06-26,16.428,102.3809,18685.724,139169.0,69.09,5.07,2.4,3.6,64.2
2023-06-27,16.428,102.3809,18685.724,139169.0,67.68,5.07,2.4,3.6,64.2
2023-06-28,16.428,102.3809,18685.724,139169.0,69.54,5.07,2.4,3.6,64.2
2023-06-29,16.428,102.3809,18685.724,139169.0,69.85,5.07,2.4,3.6,64.2
2023-06-30,16.428,102.3809,18685.724,139169.0,70.66,5.08,2.4,3.6,64.2
2023-07-01,16.302,103.0722,18928.987,134702.0,70.66,5.08,4.4,3.5,71.5
2023-07-02,16.302,103.0722,18928.987,134702.0,70.66,5.08,4.4,3.5,71.5
2023-07-03,16.302,103.0722,18928.987,134702.0,69.71,5.08,4.4,3.5,71.5
2023-07-04,16.302,103.0722,18928.987,134702.0,69.71,5.08,4.4,3.5,71.5
2023-07-05,16.302,103.0722,18928.987,134702.0,71.78,5.08,4.4,3.5,71.5
2023-07-06,16.302,103.0722,18928.987,134702.0,71.76,5.08,4.4,3.5,71.5
2023-07-07,16.302,103.0722,18928.987,134702.0,73.91,5.08,4.4,3.5,71.5
2023-07-08,16.302,103.0722,18928.987,134702.0,73.91,5.08,4.4,3.5,71.5
2023-07-09,16.302,103.0722,18928.987,134702.0,73.91,5.08,4.4,3.5,71.5
2023-07-10,16.302,103.0722,18928.987,134702.0,73.05,5.07,4.4,3.5,71.5
2023-07-11,16.302,103.0722,18928.987,134702.0,74.87,5.08,4.4,3.5,71.5
2023-07-12,16.302,103.0722,18928.987,134702.0,75.77,5.08,4.4,3.5,71.5
