Date,business_investment,software_spending,corporate_earnings,interest_rate,gdp_growth,industrial_production,m2_money_supply,consumer_sentiment
2024-07-31,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-08-01,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-02,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-03,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-04,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-05,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-06,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-07,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-08,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-09,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-10,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-11,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-12,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-13,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-14,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-15,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-16,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-17,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-18,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-19,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-20,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-21,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-22,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-23,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-24,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-25,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-26,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-27,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-28,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-29,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-30,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-08-31,88059.0,13666.5,3141.148,5.33,2.8,103.0449,21141.3,67.9
2024-09-01,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-02,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-03,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-04,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-05,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-06,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-07,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-08,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-09,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-10,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-11,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-12,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-13,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-14,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-15,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-16,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-17,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-18,84180.0,13733.5,3141.148,5.33,2.8,102.5497,21222.7,70.1
2024-09-19,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-20,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-21,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-22,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-23,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-24,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-25,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-26,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-27,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-28,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-29,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-09-30,84180.0,13733.5,3141.148,4.83,2.8,102.5497,21222.7,70.1
2024-10-01,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-02,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-03,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-04,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-05,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-06,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-07,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-08,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-09,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-10,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-11,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-12,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-13,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-14,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-15,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-16,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-17,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-18,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-19,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-20,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-21,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-22,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-23,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-24,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-25,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-26,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-27,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-28,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-29,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-30,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-10-31,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-01,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-02,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-03,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-04,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-05,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-06,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-07,86181.0,13808.1,3141.148,4.83,2.8,102.2805,21311.2,70.5
2024-11-08,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-09,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-10,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-11,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-12,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-13,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-14,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-15,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-16,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-17,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-18,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-19,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-20,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-21,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
2024-11-22,86181.0,13808.1,3141.148,4.58,2.8,102.2805,21311.2,70.5
