level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,business_investment_mom,software_spending_mom,corporate_earnings_mom,industrial_production_mom,m2_money_supply_mom,consumer_sentiment_mom,daily_sentiment_score
465,465,2024-01-05,101.48889923095703,0.001363846387008626,101.69637008689821,103.50523834228515,107.659108988444,103.05429951131633,0.009100768611269903,58.220129260662375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,466,2024-01-08,103.39559173583984,0.018612902731716476,102.59537222504191,103.38668975830078,107.2777727762858,103.11635264304786,0.009617692012823694,54.91206098433721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332
467,467,2024-01-09,102.3780288696289,-0.009890200286146067,102.23917287289763,103.13279571533204,106.86218821207682,102.98211195697169,0.009848966360779095,44.726724480799405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
468,468,2024-01-10,103.06232452392578,0.006661769936607539,103.48877213487093,102.94831771850586,106.4621691385905,102.99669606005425,0.010251964871665646,42.248901786956615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
469,469,2024-01-11,103.90530395507812,0.00814604775524186,104.23259453853844,102.87283630371094,106.09782333374024,103.16189749551313,0.010713250206121313,54.58585498745559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
470,470,2024-01-12,105.72021484375,0.017316176474372252,105.53178464556754,102.94822006225586,105.79496256510417,103.62704610428347,0.012130741339784461,55.09616598915296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,471,2024-01-16,105.69046020507812,-0.00028148662655247056,105.58136404755231,103.10163803100586,105.49110997517904,104.00221230442794,0.011776567121968645,53.55782505339388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5
472,472,2024-01-17,105.5516128540039,-0.0013145806520353754,106.10698562228951,103.37651672363282,105.1513448079427,104.28392149525993,0.010700942715878499,52.92978057078647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
473,473,2024-01-18,107.80287170410156,0.021104242653364993,108.41775982338686,104.03458862304687,104.93206583658854,104.92373062414022,0.01004863530246499,62.08423027706541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332
474,474,2024-01-19,108.7648696899414,0.008884096098093668,109.15165154626742,104.77601776123046,104.78601684570313,105.62211954519498,0.009912681913758173,63.9044476269418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
475,475,2024-01-22,109.19132232666016,0.0039132008773601614,109.37976004274358,105.54626007080078,104.7365094502767,106.27106550546137,0.009781820935891692,68.96348005790594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
476,476,2024-01-23,110.90705108642578,0.015590878635948283,112.48392307947101,106.29740600585937,104.7165313720703,107.11397197472762,0.009434521694440517,79.71214183459232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333331
477,477,2024-01-24,113.3665771484375,0.021934140794148054,113.94179530241122,107.39626083374023,104.75416870117188,108.2508092790385,0.008411198015720399,91.8289939771067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
478,478,2024-01-25,114.05088806152344,0.0060181215880246025,113.69385528564453,108.4951171875,104.76456197102864,109.30536905767212,0.008443643343955058,92.13034413325363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
479,479,2024-01-26,113.69385528564453,-0.003135379224291395,113.24757403360454,109.47397232055664,105.2346206665039,110.1032756445762,0.00943390828035051,89.90803625064113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
480,480,2024-01-29,112.81120300292969,-0.007793704539808218,112.42441874103135,110.18307113647461,105.60346883138021,110.59562607336774,0.010279183046695858,82.99714712747554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
481,481,2024-01-30,113.21781921386719,0.003597915396762338,112.87070066810846,110.93580703735351,106.07412516276041,111.07238846254944,0.01006614474664082,89.6876869797041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
482,482,2024-01-31,110.77811431884766,-0.021784336326349286,111.97813577276222,111.4584571838379,106.36433664957683,111.01888407278548,0.013435165267598356,75.0321278858168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
483,483,2024-02-01,114.57650756835938,0.033713557621205904,114.86411703886625,112.13582077026368,106.72583770751953,111.66572470834437,0.015556237972356996,79.04963978094428,,,,,,,,,60.0
484,484,2024-02-02,114.83436584472656,0.002248004910333978,114.57650996339633,112.74277038574219,107.0547706604004,112.24184127859567,0.015565525037239191,77.10909538164367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
485,485,2024-02-05,115.42941284179688,0.005168405774102815,115.77652956270818,113.36657943725587,107.4726926167806,112.82139974463225,0.015556991007118794,78.02507385511402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
486,486,2024-02-06,114.34841918945312,-0.0094091028531005,114.84428543375414,113.7107162475586,107.79827067057292,113.09903964369057,0.015772420911338375,74.01193125471434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
487,487,2024-02-07,116.3021469116211,0.016941423414227136,116.12363038511842,114.00427322387695,108.17777659098307,113.6814227833143,0.015176183973976793,73.58283906799672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
488,488,2024-02-08,115.7170181274414,-0.005043807691950583,116.09388476966718,114.17088623046875,108.53810704549154,114.05153102770105,0.01529848960108025,69.70209199810078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
489,489,2024-02-09,115.67735290527344,-0.00034283653815308547,115.3004886993216,114.36923599243164,108.90534820556641,114.34713500544147,0.015230820817728277,68.79313157625974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,490,2024-02-12,114.88394927978516,-0.006882393096770243,112.85087590180537,114.57651062011719,109.23593393961589,114.44473760077668,0.015170114112072256,62.17363604177235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
491,491,2024-02-13,112.74178314208984,-0.018822383205893866,113.37648846789064,114.52890701293946,109.52211736043294,114.13510951737906,0.01647861210020732,48.04955459832395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
492,492,2024-02-14,113.31698608398438,0.005088979164428013,113.30707405139931,114.78279418945313,109.87258936564128,113.98635980221638,0.014703252750045252,47.69323370295054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
493,493,2024-02-15,111.84920501708984,-0.01303749777291297,112.08722066365883,114.51006393432617,110.22682444254558,113.59778620492065,0.01039418316315875,44.58040515944389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
494,494,2024-02-16,110.3913345336914,-0.013119941110378069,109.627701828381,114.06576080322266,110.52818298339844,113.01479499196988,0.010758804499540753,43.12285697063732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
495,495,2024-02-20,107.55494689941406,-0.0260297882884279,105.87889452749359,113.27831420898437,110.730384572347,112.02209533877792,0.012243187352187518,35.85931480991793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
496,496,2024-02-21,107.26734161376953,-0.0026776128256512516,110.5698452474655,112.57020645141601,110.85944290161133,111.15759466150367,0.012285011977876048,40.177585725519535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
497,497,2024-02-22,110.09381103515625,0.026008591828277403,111.07564475030173,111.94937286376953,111.11663564046223,110.96417945671323,0.014358244418241663,36.7370405584404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,498,2024-02-23,111.02605438232422,0.008432068000089736,111.07564382683881,111.48027648925782,111.38209330240885,110.97542944318795,0.015021415354570253,39.164737288352654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,499,2024-02-26,110.05414581298828,-0.00879241858580566,109.70703228435926,110.9179557800293,111.58705469767253,110.80792332860618,0.015021844542454102,35.027573353621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
500,500,2024-02-27,110.46075439453125,0.0036878146735890545,110.34175367264145,110.4756362915039,111.74507268269856,110.7448017042289,0.015243613562090667,38.74847532836194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
501,501,2024-02-28,110.75828552246094,0.0026899249490011253,110.75828552246094,110.27728652954102,111.914000193278,110.74725330754382,0.01440258269387802,32.2539332724739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,502,2024-02-29,110.75828552246094,0.0,110.75829072818934,110.02141647338867,112.08755594889323,110.74925916480146,0.014221877749872765,33.5091977406405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
503,503,2024-03-01,112.84095764160156,0.018629153848023508,112.64260286027204,110.12059173583984,112.2554921468099,111.12956797876511,0.015062070250685618,41.69569001102559,,,,,,,,,0.0
504,504,2024-03-04,113.11863708496094,0.002457780856587237,111.88888017209008,110.3933219909668,112.40061772664389,111.49121690716436,0.014235837221472071,44.670635346556224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
505,505,2024-03-05,110.02439880371094,-0.02773500517212988,110.57977256969255,110.64026718139648,112.42838694254557,111.22452270653646,0.014619791565328853,42.24233878327477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
506,506,2024-03-06,111.34341430664062,0.01191709937055946,112.99963421205238,111.0478744506836,112.4429323832194,111.24613936110086,0.014798389444318065,44.59532642406505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
507,507,2024-03-07,113.59468078613281,0.020017433251202813,113.1285636982729,111.39796142578125,112.45053583780924,111.67314689292485,0.013889566115170178,54.58334718990691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
508,508,2024-03-08,111.49217987060547,-0.018682228374123967,110.68886585768958,111.44457397460937,112.36524556477865,111.64024379795768,0.015313190323875526,52.795992714025495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778
509,509,2024-03-11,113.18806457519531,0.015096270844455655,125.21795390912962,111.75796585083008,112.34838587443033,111.92166575745543,0.015577588626807193,65.18718847858247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996
510,510,2024-03-12,126.48738861083984,0.11109188482638128,126.94359773007272,113.36062927246094,112.80425872802735,114.56997900352532,0.037646087789258445,80.45257530672458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75
511,511,2024-03-13,124.48406219482422,-0.015964915210947797,126.17994685359635,114.73320693969727,113.17980016072592,116.37253958376148,0.038691621303408516,73.41081170580924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664
512,512,2024-03-14,124.49397277832031,7.961010297482735e-05,123.01627082931147,116.10677566528321,113.63699544270834,117.84916380095399,0.03868895852582652,72.58818359867342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
513,513,2024-03-15,124.50389099121094,7.966504407478e-05,126.15019274082239,117.27306900024413,113.96790822347005,119.05911419918252,0.038763937359755946,75.04299321073536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333333333333
514,514,2024-03-18,126.74524688720703,0.017842173506608848,126.69564630815029,118.63572998046875,114.36493759155273,120.45659286973242,0.03874386789857886,76.53526509269884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
515,515,2024-03-19,128.12376403808594,0.010817561449670814,128.90725335686335,120.44566650390625,114.78808263142903,121.85062399125123,0.0362582338031551,77.33377173789299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
516,516,2024-03-20,128.17337036132812,0.00038710010533572173,129.44280656283757,122.128662109375,115.2489143371582,123.0002142403561,0.036557360390533054,77.3691129483243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25
517,517,2024-03-21,127.94525909423828,-0.0017812943001556645,127.94526115679136,123.56371994018555,115.63701807657877,123.89931330469831,0.03681276944921101,75.2068944179569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555
518,518,2024-03-22,126.73533630371094,-0.009501563252164703,126.61631782058635,125.0880355834961,116.0042953491211,124.41495384997333,0.03607247096107173,72.03855878478532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
519,519,2024-03-25,125.03944396972656,-0.013471706583019048,125.70391165876681,126.27317352294922,116.31636505126953,124.52849750811026,0.03699123353671083,75.45392934651868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
520,520,2024-03-26,125.42622375488281,0.003088487904309156,126.27912574741175,126.16705703735352,116.66777420043945,124.6917204620689,0.010369744059107299,74.65277851976109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
521,521,2024-03-27,124.23612213134766,-0.00953376155770529,124.35514058677118,126.14226303100585,117.05091883341471,124.60888440193776,0.009489753455538456,69.347264671474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
522,522,2024-03-28,124.57332611083984,0.00271054164806535,124.50389172883344,126.15019836425782,117.42613016764322,124.60241925810178,0.009534710717260543,75.41424442303418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
523,523,2024-04-01,124.44438934326172,-0.0010355631033362484,123.4823997083639,126.1442481994629,117.8459696451823,124.57368654631267,0.009541023546045432,73.28678887087116,,,,,,,,,50.0
524,524,2024-04-02,123.31379699707031,-0.00912664247879501,123.23446559308442,125.80110321044921,118.27671839396159,124.34461571917768,0.007519770737077013,36.776894970840246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
525,525,2024-04-03,125.1981201171875,0.015165141818166205,126.5468917584966,125.50853881835937,118.86482416788736,124.49979833699764,0.008458130744920874,53.0049977878223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
526,526,2024-04-04,123.1650390625,-0.016372206530173523,123.39313697129394,125.00770568847656,119.39474741617839,124.25711483254352,0.009464824527119315,45.221155903800884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
527,527,2024-04-05,123.86917877197266,0.005700761802248197,123.96835215444962,124.60009765625,119.85392634073894,124.1865810033488,0.009942157687779257,47.82611422326954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
528,528,2024-04-08,123.32371520996094,-0.004413269641818975,123.72169697334304,124.258935546875,120.26384836832682,124.02969631364192,0.009713535258928093,36.74099548303285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668
529,529,2024-04-09,122.60736083984375,-0.005825667968572057,120.73685384969116,124.01572723388672,120.682288869222,123.77108986386042,0.009052375962910584,27.466610321194125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
530,530,2024-04-10,121.13483428955078,-0.01208280301641562,121.10499293480969,123.58658828735352,121.03809153238932,123.2917706685314,0.009376973687743994,24.24315690552143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
531,531,2024-04-11,122.6173095703125,0.012163942735821155,121.12488383807745,123.42470703125,121.43339233398437,123.16914137794613,0.010287063329075847,32.142300050375766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,532,2024-04-12,120.4980697631836,-0.01743446665630276,121.56266628067654,123.01718139648438,121.75805180867513,122.68349199344384,0.011331377601515301,30.295624324231824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
533,533,2024-04-15,119.27428436279297,-0.01020798274819204,119.48321538775463,122.5001708984375,121.97249603271484,122.06363606059821,0.011495418914409314,31.227097536483697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
534,534,2024-04-16,120.01054382324219,0.006153852624383531,120.36872989004686,122.16984558105469,122.20222625732421,121.6903465628971,0.011786088263009342,32.75753515563895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
535,535,2024-04-17,118.07039642333984,-0.01629857767435372,118.15994370269041,121.45707321166992,122.47042617797851,121.03217381025033,0.010624957308529212,31.264350441965803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
536,536,2024-04-18,115.41388702392578,-0.022756341445245253,115.53328542920667,120.6819580078125,122.60610860188802,120.01066712182768,0.011483759782842377,25.605837956633906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
537,537,2024-04-19,114.29954528808594,-0.00970209243532911,115.44373783299008,119.72499465942383,122.62960408528646,118.97228133387463,0.010669577539556727,24.328859643466515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333333333
538,538,2024-04-22,113.9513168334961,-0.0030512806964178,114.58807385975157,118.78775482177734,122.71157531738281,118.05937869744216,0.010729546627639447,25.33187099295351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
539,539,2024-04-23,114.50847625732422,0.00487753683810556,114.7970162099438,117.9778663635254,122.75558904012044,117.41376007196615,0.011468332882811497,19.71722797305938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
540,540,2024-04-24,114.75721740722656,0.002169895055166361,113.05585830247878,117.34010467529296,122.36458333333333,116.93075231474076,0.01162805558128127,23.502601098530135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
541,541,2024-04-25,114.30949401855469,-0.003909114126883378,116.44863574006091,116.50932312011719,122.02543106079102,116.45415989725237,0.009913663603611957,19.377563973161898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
542,542,2024-04-26,116.6177749633789,0.019992076606926826,116.39888663151807,116.12129364013671,121.7628911336263,116.48390809109355,0.012316804150617316,30.69874520905789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
543,543,2024-04-29,115.90141296386719,-0.00616176473371027,114.50848055365445,115.78400650024415,121.47614186604818,116.3779998861433,0.012128700624077244,30.698731726683988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
544,544,2024-04-30,113.17525482177734,-0.023802396611555237,113.33445605333466,115.10047760009766,121.02380879720052,115.79568260171311,0.013295910190964698,28.63247408111353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,545,2024-05-01,114.05081176757812,0.007706521459006502,114.64778278795193,114.69851913452149,120.5547103881836,115.47843335914311,0.013369513826507811,26.228596107921348,,,,,,,,,0.0
546,546,2024-05-02,114.37914276123047,0.002874677451421929,115.39399560964317,114.59504470825195,120.09490280151367,115.2785623413408,0.011599659941573469,31.146525922645324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,547,2024-05-03,115.21490478515625,0.007280377905335117,115.74222672712862,114.68658065795898,119.67055765787761,115.26698824021634,0.011409501389513797,37.18594707539004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
548,548,2024-05-06,117.7420654296875,0.021697224031904636,117.40378297118886,115.06565551757812,119.37078196207682,115.71700227466563,0.013048283973702439,43.5665942549527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
549,549,2024-05-07,117.33413696289062,-0.0034706097181052375,117.11525021505,115.34822158813476,119.11393839518229,116.0110267634338,0.013200352347198258,47.713230481666365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
550,550,2024-05-08,116.79686737060547,-0.0045894864447706294,116.79686969786493,115.55218658447265,118.82629318237305,116.15390687382865,0.013387325151867746,54.94663409479897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,551,2024-05-09,116.0506591796875,-0.00640943673781394,116.55808343852449,115.72630310058594,118.5534444173177,116.13513456580299,0.01352762074362187,56.43277705655369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
552,552,2024-05-10,116.08050537109375,0.0002571493718086526,116.53817505493384,115.67257614135742,118.27035039265951,116.12520198494676,0.011870000806976285,58.00899170221888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
553,553,2024-05-13,115.78202056884766,-0.0025746719175289384,115.91136246389735,115.66063690185547,117.9816047668457,116.06280536383781,0.011732007477483479,54.885539883678454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
554,554,2024-05-14,120.25928497314453,0.037940829625141115,119.56281215526327,116.3690399169922,117.87978769938151,116.82580165643903,0.013917283462634497,65.93662448969309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
555,555,2024-05-15,121.01543426513672,0.006267973453484972,121.32387314131468,117.06550216674805,117.74036483764648,117.5875530398386,0.013905932697696506,69.08266700245545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333333333
556,556,2024-05-16,121.54276275634766,0.004348064328291693,122.55760898821995,117.78186416625977,117.68628896077475,118.30668207920388,0.01387777107099208,65.59546231594287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
557,557,2024-05-17,122.87599182128906,0.010909492524819119,123.17447533398254,118.54797286987305,117.65318272908529,119.13746566867391,0.0139600102711193,71.25530585141011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,558,2024-05-20,123.89083099365234,0.00822513239156772,123.83114306427944,119.16284942626953,117.67208658854166,120.00171390957907,0.012936287575453878,86.45905043740103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
559,559,2024-05-21,124.00028228759766,0.0008830594982531809,124.00028330162745,119.82946395874023,117.7185173034668,120.72872634194607,0.012687013609066223,85.71430136356042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
560,560,2024-05-22,123.9704360961914,-0.0002407235156223574,125.91058984986189,120.54682083129883,117.81303736368815,121.31812811544522,0.012372394613591605,85.182513047041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5
561,561,2024-05-23,123.4630126953125,-0.004101499734112402,122.7963962437536,121.28805618286133,117.84122746785482,121.70810712996655,0.012135257722773185,81.00226201783002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
562,562,2024-05-24,122.28897857666016,-0.009554698167428667,122.61730070183961,121.90890350341797,117.90092442830404,121.81372012027447,0.013031922103780265,69.02585142946165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
563,563,2024-05-28,123.8609848022461,0.012772925710594496,122.36857372048166,122.71679992675782,118.05381444295247,122.18595006245113,0.012916448236788367,74.88621402062023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
564,564,2024-05-29,123.11478424072266,-0.006042720992486002,119.56281442439672,123.00234985351562,118.15728912353515,122.35482900395503,0.007441679597992131,73.71178949273329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,565,2024-05-30,116.49837493896484,-0.055239801529569095,116.00090304471486,122.55064392089844,118.10488840738932,121.29001917395681,0.01949619780413067,51.16638131404781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
566,566,2024-05-31,116.5978775024414,0.0008537466259385443,116.936156953535,122.05615539550782,118.14435475667318,120.43690250640854,0.01936472292825553,51.34297475651861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
567,567,2024-06-03,118.67731475830078,0.01767709875495757,118.418627768603,121.63628768920898,118.29028040568033,120.11697746129803,0.020055572275256676,56.879431389866596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
568,568,2024-06-04,119.46332550048828,0.006601255423146745,121.03533951130419,121.19353713989258,118.47401402791341,119.9981316502417,0.019956625922620947,47.70641556422424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
569,569,2024-06-05,122.01038360595703,0.0210967279449658,122.25912176122274,120.99454727172852,118.72407760620118,120.36399564218993,0.021434540477482725,52.59875922747841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
570,570,2024-06-06,122.87599182128906,0.007069497589794993,123.58240865332507,120.88510284423828,118.99470342000326,120.82072222020795,0.021610656172468604,53.4218603199394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
571,571,2024-06-07,125.28376770019531,0.01940565580003856,125.09472970392397,121.06717834472656,119.3605125427246,121.6321850347511,0.02248301204199679,55.85673861210334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
572,572,2024-06-10,123.87094116210938,-0.011341079505665593,123.42322091400307,121.22537460327149,119.60228474934895,122.03923160336169,0.02258714383244443,49.95253836891469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142854
573,573,2024-06-11,123.25407409667969,-0.00499235859225158,134.00946242143587,121.16468353271485,119.84737345377604,122.26011205669222,0.0222797755959869,48.26147901641593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
574,574,2024-06-12,139.67071533203125,0.125039750963755,139.7204429185119,122.82027664184571,120.73055547078451,125.42567628857205,0.045309348876408924,70.74133600172715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
575,575,2024-06-13,139.1433868408203,-0.003782657447198007,138.5563633185098,125.08477783203125,121.56697463989258,127.9198054798899,0.03926554648193359,70.70415094826203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
576,576,2024-06-14,137.4320831298828,-0.012375107240119339,138.09869590523263,127.16819839477539,122.33540598551433,129.64931050716132,0.04011223755515459,69.71502937035653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183
577,577,2024-06-17,140.59600830078125,0.022760734305619458,140.50646167655887,129.36006774902344,123.18144276936849,131.6396191969104,0.0401618428439176,70.92040340503422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.11111111111111
578,578,2024-06-18,143.9091796875,0.023291815478954564,144.58575396633532,131.8046531677246,124.05367991129557,133.8704483770176,0.040030663110878,74.4272872347767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
579,579,2024-06-20,142.18792724609375,-0.012032790040194632,142.9938337608099,133.8224075317383,124.88213958740235,135.38271726230417,0.041157704456347165,84.09932690108973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,580,2024-06-21,140.78504943847656,-0.0099153588276809,139.29262657655883,135.61331329345703,125.68174565633139,136.3649594761537,0.04187943273786411,81.03140687556295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
581,581,2024-06-24,139.1831817626953,-0.011443335190144737,138.29768815692313,137.00325469970704,126.45282974243165,136.87736352825218,0.04253578954774555,76.63479107245529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332
582,582,2024-06-25,138.46682739257812,-0.005160136402134831,138.78521383459523,138.4628433227539,127.19904047648112,137.16635695812963,0.042226595255863274,74.72813542468535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
583,583,2024-06-26,137.5315704345703,-0.006777289616121355,138.54641647026244,139.89059295654297,127.92402547200521,137.23275940839156,0.04230605738959818,71.0810893149472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666666
584,584,2024-06-27,139.47171020507812,0.014008292554694022,138.7354552082505,139.87069244384764,128.564439646403,137.6398413714255,0.01441700920914114,71.90125980617809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
585,585,2024-06-28,140.48655700683594,0.007250018062501432,140.97408425815462,140.00500946044923,129.2134770711263,138.1574260324092,0.014529203586705505,70.8287863849942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
